id,content_anonymized,label,GPT5.5_Medium
16032,Xinh quá. Phải tôi tôi bắt gọi bằng chồng tôi mới trả 😤,,1
16033,[NAME] đẹp quá đi lượm IPhone luôn,,2
16034,Clb xanh ngưng nhận thành viên rồi bạn phải đến kì 2 mới nhận lại,,1
16035,"👉 [NAME] DÀNH RIÊNG CHO SINH VIÊN [NAME] 2025!
✔️  Gói cước siêu tốt
✔️  Miễn phí trang bị thiết bị & lắp đặt tận nơi
✔️  Tốc độ cao, ổn định – phục vụ học online, chơi game, xem phim
📞 Hotline & zalo: 0333.789.380",,1
16037,[NAME] em dấu tên hả em,,1
16038,anh ưi em cũng cnktot nè nghe anh chia sẻ em thấy hơi thích trường hơn r á kkk,,1
16039,"Anti mạnh nhất em theo học cnktot trường DnTu là chính xác em nhé, vì anh ra trường rồi anh vẫn yêu quý tất cả thầy cô ở ngành Công Nghệ Kỹ Thuật Ô tô và thầy cô khoa khác, hôm nay anh cảm xúc ùa về chợt nhìn thấy những bức ảnh chụp cùng thầy [NAME], nhớ thầy nên đăng bài 🥹",,1
16040,"Có ai có nhu cầu làm quà tặng độc lạ mà ý nghĩa mà mang tính kỉ niệm lâu bền thì liên hệ quà tặng bên mình nha
Chiếc đèn chữ hoa khô theo yêu cầu đáp ứng quà tặng độc lạ ý nghĩa cho các bạn nè",,1
16041,[NAME] trước khi đi nhớ làm bài văn như vậy nhen,,1
16042,[NAME] chắc chắn rồi 😃,,1
16043,Trang trí nón bình thường. Trước lễ cũng có mấy bạn trang trí rùi,,1
16044,[NAME] dạ vậy cho e hỏi trang phục bắt buộc mặt đồ khoa hả c. E tính mặc đầm huhu,,1
16045,[NAME] thật ko bạn,,1
16046,"Có tìm quà tặng tốt nghiệp sang chảnh, độc lạ ý nghĩa thì liên hệ mình nha
Mình ở Biên Hoà luôn ạ",,1
16047,Cho mình hỏi ko tham gia lễ tốt nghiệp dc ko mn,,1
16048,"Vấn đề trang trí nón, giày, trang phục đi dự tốt nghiệp mình nên hỏi khoa vì lỡ có gì đáng tiếc xảy ra thì tiếc lắm.",,1
16049,Cần Makeup ib em nhen 2xx,,1
16050,Bạn nào cần chụp tốt nghiệp nhắn mình nha,,1
16051,Các bạn cần hoa tốt nghiệp nhắn mh nhé,,1
16053,[NAME] cho mình xin giá nhé bạn,,1
16054,Người tham gia ẩn danh 0963565384 ib zalo đi tui gửi ảnh máy cho r trao đổi giá,,1
16055,"Ưu đãi sắp hết ròi, các bạn ơi nhanh tay đăng ký học tiếng Hàn cùng Thầy [NAME] nàoooo",,1
16057,[NAME] còn k ạ,,1
16059,Trúc Vân anh này giả tạo quá b ơi,,1
16061,"Trường đang thời gian thay đổi, đổi mới toàn bộ, như mình cảm thấy ko hề tốt hơn mà lại thấy đi xuống",,1
16062,"Vô discord của DNTU chơi b oi
https://discord.gg/X5tZdXC3nQ",,1
16068,Cần sân tập nhắn c nhé 😝,,1
16074,[NAME] làm cho ngta kìa,,1
16075,Quán Dubai Coffee nè em,,1
16077,[NAME] ko xài đc thì teo xài,,1
16078,"Cơm gà đối diện nam á bank, đối diện xéo gs25 á bạn, siu no",,1
16079,"Quán cơm 79 á, tui ăn ở đó thấy sạch sẽ mà ngon nè",,2
16080,Cho mình hỏi là bh còn gia hạn đc nữa k,,1
16081,Sao đau bằng đóng hết r mà ko ghi nhận mình đã đóng nè 🥲,,1
16082,Lên bp 1 cửa hỏi cô trên đó á,,1
16083,tui ne🥲 uaa hqua thi xong tui cũng quên mất luônn,,1
16084,"[NAME] hôm nay bà có đi học không, để tui gặp tui trả bút nè.",,1
16085,Người tham gia ẩn danh b ib tui đi,,1
16087,[NAME] tìm bạn này à?,,1
16088,"[NAME] bạn nói gì dỡ, mình gái thẳng đoá nhoa ~ 😘😘",,1
16089,Quang Nguyễn 🎈lộ luôn đây,,0
16090,Ẩn thân chi thuật đố chị tìm ra e ! Chấm chấm chấm,,1
16091,Cộng đồng hóng hớt 😊hiện ra đi mà,,1
16092,Người tham gia ẩn danh chị ơi e bot chị chs hemmm,,1
16093,Cộng đồng hóng hớt nhắm mắt chơi lun ạaa,,1
16095,Thanh Binh thiệt không dị bà thơ ?Gái xinh hay ghẹo lắm 💔😞,,1
16096,[NAME] clb in 3D ☺️,,1
16098,Người tham gia ẩn danh 878 thiệt hong bà 😋😋,,1
16099,🤣 có á bn mà ẩn mình ở đâu hết rùi,,1
16100,Bà nói thiệt hả bà thơ,,1
16101,Người tham gia ẩn danh 916 thiệt nha bà 🎈nữ có thể không thấy nhưng 🎈nam ở trường không thể nào không thấy 😞,,1
16102,Tường [NAME] bóng bay á hả?,,1
16103,[NAME] ùa đại đại đi ☺️,,1
16104,[NAME] ủa kh phải bóng chuyền hả??,,1
16105,[NAME] tìm m kìa,,1
16106,"Vương Quốc Huy ngta thẳng như cột điện, 🎈 đâu mà 🎈",,1
16108,"Tố Sương gòi ai nhắc mà khai :))), tui 🎈kín còn hơn e là bùn tìm gái zui tìm trai. [NAME] iu gái giả gay",,1
16109,[NAME] lói thêm câu nữa là lộ clip :>>,,1
16110,[NAME] lạy mài đừng lôi tau vàoo :)),,1
16112,bài ktr trl đúng trên 50% kh á b,,1
16113,Cho e hỏi ngoài lề xíu là ngoài trg có chỗ nào gửi xe đc ko ạ tại e ch lm thẻ xe mà sợ lm lại quẹt ko đc ạ,,0
16115,Người tham gia ẩn danh 356 bạn nhanh tay quét mã vào gr đợi ngày casting nghen 🥰,,1
16117,Hoà Mai chị thương em 🤭,,1
16118,[NAME] 🤤,,1
16120,[NAME] em vô là chị thương em nhất trên đời luôn á,,1
16121,[NAME] [NAME] zai dep truyen thong mà tuyển chi 😡,,1
16122,[NAME] cho e một lý do đi,,1
16123,[NAME] uk z th em đi đâu thì đi đi,,1
16124,[NAME] e ch đi phỏng vấn ma lỡ e vào bên c thì s e còn ch vô gr,,1
16126,[NAME] hết cơ hội rồi 😏😏😏😏,,1
16127,[NAME] [NAME] bà ra chỗ khác chơi cho tui làm ăn,,1
16129,[NAME] ok trà my vô lau cho chị cái sàn phòng họp,,1
16132,Người tham gia ẩn danh 448 quét mã để vào gr đợi casting nha em,,1
16133,các bạn tranh thủ vào nghen,,1
