id,content_anonymized,label
4742,Hồng Hạnh học gdtc bắt tgia. Mà vẫn ko hiểu sao lươn đc vậy cũng hay. Đến cả [NAME] theo dõi ngày ctxh cũng nói lạc mất haha,
4743,[NAME]  😆😆😆 nhà dột từ nóc,
4744,"[NAME] chụp hình cho đã đời. Tới lúc hỏi ổng ổng kêu ko có hình t 😀, hỏi có ai chứng minh là t có đi bữa đó. Kể tên bạn bè học chug môn gdtc nữa chứ. [NAME] hết sức, tức á=)))",
4746,Ngọc DiễmNguyễn Quỳnh NhưBích [NAME] ẩu,
4747,[NAME] ẩu thiệt,
4748,Tran Le Anh [NAME],
4750,Trọng Nhân m tính nói gì ở đây,
4751,[NAME] a nóng làm j,
4752,[NAME] mà năm ấy mình toàn chụp hình lại ko thì ối dồi ôi r 🤣,
4754,[NAME] m chê bí thư m à hối chạy ctxh kh lo đi 🙂 g t đủ m đi đíu đâu,
4756,[NAME] nín bao nhiêu sk t đề ra kh đi t nhập cho thì kh chịu nó mốt khỏi thông báo g,
4757,[NAME] dờ đi nè cha 🤣,
4759,[NAME]  🥹,
4760,[NAME],
4761,[NAME] toi ko bt nói gì hơn vì toi đã đủ 🙂,
4762,[NAME] [NAME] đã làm là làm cho dư. Với lại ctxh được nhập hay không còn tùy vô cán bộ lớp kkkk,
4763,[NAME] đúng vại,
4764,Trường mình giờ tệ quá vại 😅,
4765,[NAME],
4766,[NAME] có gì lạ đâu 😌,
4767,Cứ 5 lốp là đc nha em :)),
4768,Uy Vũ 5 lốp là bao nhiêu,
4770,Thân Hoàng tự nhiên mất ngày ctxh :))),
4771,[NAME] chán không tả nổi,
4772,Gần ra trường có 🌾 là đủ hết 🤣,
4773,[NAME] phải làm liền,
4774,phải bắt mấy thằng hack CTXH thôi,
4775,[NAME] ting là dc mà em,
4776,muốn là coa cách thoi kkk,
4777,[NAME] em đòi công bằng kìa đạt haha,
4778,Quốc Duy em h ko sợ em đc 10 ngày là chắc chắn r,
4779,[NAME] share cho ít đi :)),
4781,[NAME] thấy gì hem,
4782,[NAME] thấy trần cảm😑,
4783,coa giải quyết méo bao giờ mà kiến nghị,
4784,[NAME] cay cú j cha,
4785,[NAME] au shiet làm ăn đàng hoàng lại nha,
4786,[NAME] em luôn chủ động nắm bắt thông tin ạ,
4787,Hãy làm theo cách của bạn. Tính ngày theo cách của chúng tôi,
4788,[NAME] alooo alooo bạn iu,
4789,Ngọc Minh [NAME] những con người có nỗi lòng về ctxh nghe với nhau :)))),
4790,Trâm Hiền giỡn quài tui được 6 ngày rồi nha,
4791,[NAME] v là m ngon hơn t vs châu r kkk,
4792,[NAME] nghe nè bạn iu,
4793,[NAME] đc 6 ngày lun hẽ xịn zạy chia bớt cho tui với [NAME] đi,
4794,Quỳnh Mai nghĩ mà bùn,
4795,Bảo Ngọc t mà bị là t gào khóc thét lăn đùng ăn vạ 😓,
4796,Bảo Ngọc ủa lớp mình [NAME] đủ mà,
4797,"Năm mấy r mà khóc to thế 🤡 , cái gì cũng có cách giải quyét của nó khóc ít thôi mấy em ơi",
4798,"Ý kiến vậy thôi chứ trường có giải quyết hay không thì hên xui bạn nhé, mà chắc xui nhiều hơn hên rồi đó 🥹",
4799,Bich [NAME] sao lên bài khum rủ bạn viết chung voiiiii,
4800,[NAME] toi mà lên bài thì phải 10trang giấy,
4801,[NAME] có người nói lên nỗi lòng nè bạn 🌝,
4802,Mỹ Phụng thoi bạn ơi làm gì có ai chứng cho đâu mà nỗi lòng,
4803,[NAME] vô xả đi bạn,
4804,Mỹ Phụng thoi cám ơn ạ hong dám mình tu ròi,
4805,Nguyen [NAME] chuyện muôn thuở 😌,
4806,[NAME] hân hạnh tài trợ em qua cơn bão lòng này,
4807,"Thiệt luôn, làm sai mình nói thì chửi mình như con z đó :)))",
4809,Bạn vào cái nhóm sửa ctxh chưa bạn? Thử xin vào xử lý chứ k k ra trường được. Cùng lắm lên thẳng khu G gặp thầy [NAME] bên đoàn rồi nói chuyện. Mình đòi quyền lợi của mình chứ? Làm căng lên. Mình học ở đây mình dùng dịch vụ mà chứ đâu phải họ làm ba má mình đâu nè.,
4810,Hàn Nhật Trường Phạm Phương vô xác nhận cái :)),
4811,[NAME] đi hơn 2 ngày vô coi 0 ngày :)),
4812,Hàn Nhật Trường chắc là ko cay đâu kk,
4813,[NAME] t đi dc ch p gần 4 ngày dm:),
4815,[NAME] nạp 20 được k,
4816,[NAME] 10k viettel thôi,
4817,Mỗi lần tham gia nào là ghi danh sách chụp hình các kiểu đến cuối năm kiểm tra thì chưa có ngày nào,
4818,Quảng Bình  chắc khóc :v,
4819,Thanh Bình t đã nói rồi đi đến đâu chụp đến đó mới vừa lòng =))),
4820,[NAME] mày đăng đúng không,
4821,[NAME] clm :)) ai bán ngày ctxh k mua liền,
4822,[NAME] nói [NAME] đi tình nguyện đi bà :)),
4823,Như Phạm thôi bạn đi đó lâu lắm ai bán mua cho nhanh,
4824,[NAME] đi mùa hè xanh 2 tuần full á :)),
4825,"Nhật Trường người 0,5 ngày ctxh hãy chia sẻ kinh nghiệm i kkk",
4826,"Anh [NAME] có ký tên, có hỉnh ảnh nhưng đủ hay kh thì lại là vấn đề khác",
4828,[NAME] Do tại sao ko nghĩ đến 1 thế giới văn minh :)))),
4829,[NAME] Do bạn [NAME] tiêu cực quá :))),
4830,"[NAME] đang thiếu 0,5 ngày đóng mô đó a 😂",
4833,"[NAME] hoi hong sao bạn à ráng tiêpa i nha đừng khóc đừng buồn,",
4834,Phản hồi còn k sửa nữa là:)),
4835,Minh Minh đàn gảy tay trâu pà ơi =)))),
4836,"[NAME] tui dư gòy, mà đánh dấu kiểu gì có 8 ngày à. [NAME] hề:))",
4838,[NAME] kiếm  🌾 dần là vừa,
4839,Cái này tụi chị nói cách đây 3 năm rùi =)),
4840,Hồng Hạnh bon c nói cách đây 5 năm r kkkk,
4842,[NAME] đm đại hội tdtt mưa tầm tả bắt đứng cầm cờ xong kêu ký tên chụp hình các kiểu hứa cộng 3đ. Tới cuối năm đăng dsach vô ktra lại thấy cộng 1.5đ. Rồi bắt t đki thi lịch sử để tính điểm cho đủ điểm ctxh =)))),
4843,Trường riết làm ăn thấy chán 😶 biết thu vô hong à chứ hong có nghĩ cho sv năm trước ktr vẫn 3 ngày năm nay làm lòi cái lồng đèn tuột còn 2 :>> thiệc là quào,
4844,"Chuyện ko của riêng ai. Thôi, đừng buồn mà em, em ko là duy nhất :))))",
4845,[NAME] em mua không a bán lại cho e 15 ngày:))),
4846,[NAME] em cũng dư 15 ngày như a :v,
4847,[NAME] dữ dị s,
4848,ctxh nơi bạn thể hiện các mối qhe công chúng :))),
4849,[NAME] cũng bình thường thôi,
4850,quen thì ngồi chơi cũng đc mà k quen thì bị sansee=)),
4851,[NAME] ở đâu cũng có con này con kia kkk,
4852,Thu Hiền 4 ngày của tôi mất tiêu,
4853,[NAME] mất tiêu luon ạ =)),
4854,Thành Chung Teraco a k đi ngày nào mà tk b a nó khai cho a tận 8 ngày :)) thiếu 2 ngày a đóng 100k từ thiện ez...🔥 🥲,
4855,Mãi yêu à :)) Thành Chung Teraco,
4856,Quốc Huy của bạn 400k,
4857,[NAME] lùm mé 😂,
4858,Nhớ hồi đó đi chống dịch lòi lz mới đủ ngày ctxh để ra trường đay ne… hong béc b năm mấy ha và đã tham gia baonhiu ct mà than dữ ă😵‍💫,
4859,Ôi tuổi trẻ :))). Chưa thấy đi chống dịch 1 ngày tính nửa ngày gòi :))),
4860,mình đi 3 tháng nộp giấy xong mất tờ giấy luôn,
4862,[NAME] Đức cứ canh ngày tuyển sinh lên lm cảnh là ok thôi hả 🤣🤣🤣,
4863,[NAME] lên ngồi canh máy đi ae,
4864,"Mình cũng không dám ý kiến, vì thật sự ngày ctxh của mình cũng bị cập nhật sai, mình bị cộng nhầm nhiều ngày hơn mình tưởng ấy 🙁",
4865,Nguyễn [NAME]hanh Phú  T báo thầy trừ của m giờ:),
4866,[NAME] những sai lầm không thể nào sửa được...,
4867,"""[NAME] it till you make it"", nếu không có thì hãy làm giả :))))))",
4868,Làm việc kh có bằng chứng thì cũng kh có ai công nhận đâu nói thì ai nói chả được. Cứ chụp lại hình mình tham gia là được hoặc chữ kí Thùy Trang,
4869,"Hinh thức thôi, chứ anh vs đám bạn có dc vài ngày vẫn xét ra trường à",
4871,"Bài viết này hoàn toàn không để làm scadal hay gì cả, thấy các b có rượt rate thấp nên muốn cho các b lên tương tác, hoàn toàn k có ý gì như các b nghĩ, vì ad cũng chả biết đang có scandal gì.",
4872,[NAME] - [NAME]  đăng thì đăng cho hết thí sinh chớ... cứ tưởng mấy thí sinh kia out rồi. đang thắc mắc mấy đứa hot kia sao rớt rồi chớ 🤣,
4874,[NAME] e cảm ơn a,
4875,Nhìn qua nhìn lại tui thấy [NAME] đi thi cũng ăn đứt mấy đứa 🤨,
4876,Quốc Huy thôi e trốn đây 🤣,
4877,"Ít like thì cũng kệ ng ta đi tr, đăng lên đây làm gì, ng ta thi cũng áp lực r =))",
4878,[NAME] ký thử đi biết đâu lụm giải,
4879,[NAME] :v a vào đây rồi năm sau ae mình đi,
4880,Bá Cường loại từ vòng gửi xe a ạ...,
4881,Thích thì like không thích thì thôi.. 👍,
4884,[NAME] Nhi đẹp dữ chưa kkk,
4885,"[NAME] ai cũng đẹp hết nha, sắp ra trường rồi xin phép sống yên ổn",
4887,Viết Lâm zui ze zui ze,
4888,[NAME] Nhi hack like quá tr sao k hót kkk,
4889,Viết Vũ thấy hotboy tính vô lựa mà xem xong lặng lẽ đi ra uổng ghê 🥲,
4890,[NAME] nói vậy ngta buồn sao kkk,
4892,[NAME] lon sợ bị chửi lắm nghiệp tới đây thôi,
4894,chúc các bạn thi tốt nha đạt thành tích cao xie xie cố lên 🤍,
4897,Ái chà hót hòn họt luôn,
4898,[NAME] má cười *,
4899,Minh Khánh nam thần đấy bạn cứ đùa,
4900,Quỳnh Trịnh m đi thi là giật giải r,
4901,[NAME] bạn đi thi đi là có giải r,
4902,[NAME] mình xấu thấy gớm. [NAME] cho chúng nó chửi à,
4903,[NAME] phải tự tin lên chứ kkk,
4904,"Quỳnh Trịnh thôi, nhường bãn",
4905,[NAME] ủa nam thần của lòng quỳnh đây sao,
4906,Minh Phụng toàn lam thuần k,
4907,Viết [NAME] hai bạn đi thi thì out trình quá :))),
4908,[NAME] b này nữa nè,
4909,[NAME] thôi không dám đâu. Mình chỉ là 1 nhân viên bán ô tô thôi,
4910,Đăng bài này có ý gì v ạ ?,
4911,"Ngân Thy Huỳnh  lướt thấy các bạn ít like thì đăng giúp các bạn thôi b, có ý gì đâu.",
4912,[NAME] - [NAME] mình thấy dưới bài này toàn cmt tiêu cực thôi,
4913,Ngân [NAME]  ad đăng ko hề có suy nghĩ tiêu cực cho các bạn làm gì. [NAME] đăng bài này chỉ muốn cổ vũ cho các bạn thôi. Chứ ai rảnh đâu đi dìm các bạn vậy đâu b. Tất nhiên có người ý kiến trái chiều kệ ngta thôi,
4914,[NAME] đang tạo scandal chứ gì nữa!,
4915,Linh Thùy  ko ai nghĩ như bạn đâu. Nghĩ tích chực lên,
4916,Đào Thị Châm lựa dc anh nào chưa,
4917,[NAME] ăn chay bác ơi,
4919,Khánh Linh chiều nói này à,
4920,"Mong ad gỡ bài xuống ạ, mấy bạn ý thi đã áp lực về dư luận r, bây h đăng thêm mấy bạn ý lên đây r thêm những bình luận tiêu cực nữa, ad đag tạo scandal hay sao ạ?",
4921,"[NAME] ủa ad đâu nghĩ gì tới scandal gì đâu nhỉ. Thấy các bạn có lượt rate thấp, nên giúp các b để tăng tương tác thôi",
4922,[NAME] - [NAME] nhưng ad đọc những bình luận dưới và hỏi mấy bạn đi thi xem còn tâm trạng khi nhìn thấy những bình luận tiêu cực nói về họ không?,
4923,Linh Anh đó là snghi của b ngkhac không bắt bạn phải làm theo ý của họ thì bạn cũng không có quyền bắt ad phải làm theo ý của bạn :)),
4924,Vậy là do [NAME] dạy kém phải k chủ tus?,
4925,Nguyen [NAME] chắc ng dạy đọc được cmt này của thầy chắc buồn lắm,
4926,Bích Du thầy gửi cho ng dạy xem rồi.kaka,
4927,Nguyen [NAME] ủa thầy 😆,
4929,"Nguyen Cuong con chào thầy, lướt dạo thấy thầy trong đây",
4930,[NAME] trang này mà,
4931,"[NAME] ấy chết, con nói xấu ai thầy biet hết rồi 😆",
4932,[NAME] chắc thế.kaka,
4933,Nguyen [NAME] gòi xong,
4935,[NAME] cứ như phúc học lại 6-7 lần gì đó là lúc đó tự biết phải siêng năng 🤣🤣,
4936,[NAME] mày nghiệm ra đc rồi ah ku,
4937,"Nguyen [NAME] chửi bạn í đi thầy, con mới thấy bạn í đi học quân sự ó thầy :v :v",
4938,Tuan [NAME] đuổi học rồi mà em,
4939,"[NAME] nếu tỷ lệ rớt ít thì hiển nhiên do ng học, còn nếu tỷ lệ rớt nhiều như bạn ấy nói thật thì có thể là vậy đấy thầy 🤨",
4940,[NAME] cũng hợp lí đó!,
4941,[NAME] không đáng sợ bằng thầy cường canh thi đượccccc,
4942,[NAME] chưa đc thử mà sợ thế,
4943,[NAME] con hôm nọ mới thi thầy canh quát con te tua . 😞 ngày xưa con hay gặp thầy chở bé đi học ở mầm non hoàng yến con hay chào thầy mà thầy cứ quát con,
4944,"[NAME] không hề quát đâu, nói ""iu"" đấy.kaka",
4945,"Hùi đó tui đóng tiền thi thui à, hông có tiền đóng học mấy bà ơi Tin A,B 800k cả thảy, tui dở ba cái Excel lắm, tui dô tui múa máy tay chân quay cuồng không biết bằng phép màu nào được 5 điểm mỗi bài. Qua môn dui dẻ mấy bà ơi 😗",
4946,[NAME] sao em hay qá dị,
4947,[NAME] chấn động ha chi iu,
4948,Duy Dan [NAME] thi khúc sau thử i m,
4949,[NAME] tui chấp nhận thử thách này,
4951,[NAME] xoé riêng anh thì còn lâuuu,
4954,[NAME] sao r có kết quả ch :((,
4956,Ê tui thấy học uci lắm nha. Học trên trường thầy nhiệt tình chỉ xĩu luôn á,
4957,[NAME] không phải ai cũng cute như thầy mình=)))),
4959,[NAME] nghe gian nan quá ạ,
4960,[NAME]  thôi tôi nghỉ học,
4962,[NAME] nhớ hồi đó đi ôn thi trong trường xong thi qua môn liền luôn đó😂,
4963,Đàm Hạnh hồi đó học với [NAME] cũng dui,
4964,Bích Tuyền đúng gòy đâu đến nỗi học đi học lại như này kkk,
4968,[NAME] quá là nản rùi,
4969,[NAME] Hoàng Thành nguy cơ nha :)),
4970,[NAME],
4971,Ad chứ không phải add nha 🤡,
4972,+ 1 điểm chính tả cho bạn [NAME],
4973,Ngọc Hàe sao đi xoi mói người ta,
4974,[NAME] tao đi báo chứ đâu biết đi soi mói 😞,
4975,Alexander Phước Đệ Nhị m phốt bài phải không :)),
4978,Alexander Phước [NAME] có gì đâu mà cayyyy =)))),
4979,Rồi rồi qua mình kèm thêm 1 khoá giá mềm 😂😂,
4983,[NAME] may quá mình thi 1l là đậu🥲,
4986,"Đâu em bost cái đề đó lên a xem nào, coi nó khó như nào mà em thi n lần",
4987,[NAME] [NAME] nhờ thị hòi mà em mém rớt môn 🙁,
4988,[NAME] em khác c hả tồi ghê :))),
4989,[NAME] đọc đi rùi cbi tinh thần đóng xiền thi lần sau 😅,
4990,Ngọc Minh Châu bậy m . Qua môn chứ,
4991,[NAME] vẫn là câu chuyện muôn năm TIN HỌC,
4993,"Đóng 400k thi lại đi. Cho trường có tiền xây thêm nhiều bể bơi , sân tennis 😁",
4996,[NAME] qua là đc,
4997,Kiều Khanh nay nghe chị kia tâm sự mà nghẹn,
4998,Liên hệ thầy [NAME]. thầy dạy kèm free nhé,
4999,[NAME] Do :))) hông biết còn file trắc nghiệm để dạy k nữa,
5000,[NAME] bạn biết đúng không 🤣🤣,
5002,[NAME] chưa mở dki nữa 😞,
5003,[NAME] vẫn ở đây chờ nha tuk,
5004,[NAME] lo học đi nha kkk,
5005,Mardalena Trâm trường mở ít mình đăng ký ko kịp full lớp thì ý kiến dc. Còn rớt môn là do mình lười 😅,
5007,Tuyếtanh Lưu gòi gòi m viết đún khum,
5008,Hà Hương gì dị má đổ thừa nữa m viết thì có,
5009,[NAME] viết nhận i má,
5010,[NAME] hong má bớt đổ thừa,
5011,Tuyếtanh Lưu nết thích đổ thừa má uii,
5012,[NAME] nết kì dị má t tán dô cái mặt liền,
5013,[NAME] SangLa Thanh ThảoHồ [NAME] chuyến này tới cục cuk rồi chưa học mà sao thấy bốc mùi quá=))),
5015,[NAME] đồ nu nốc :))),
5016,Em học thầy Dũng. Thầy mở lớp dậy 15 bủi em cúp 13 buổi 2 cuối đi thầy ôn cho đậu cái rẹc 💩🙃,
5018,Hồi đó năm cuối vừa thực tập vừa học online  thi cái qua  luôn 😂,
5021,[NAME] :))) mình thì muốn học onl,
5022,[NAME] gào thét trong vô vọng 🤣,
5023,[NAME] tiếng gào vang vọng lại tự nghe chứ ai nghe cho 🥹,
5024,[NAME] Nguyễn Anh Khoa Lê Thảo Nguyễn Ngọc Yến  âu nô,
5025,[NAME] m đăng bài này đúng ko :)))),
5026,"Bích Thảo tôi vừa qua môn rồi bạn ơi 🙄
Học thì không chịu học, thi không chịu ôn giờ lên đây khóc, tôy lớn rồi k làm mấy trò này đâu nhó",
5027,[NAME] dume kinh thế cơ à :))),
5028,"Bích Thảo quan trọng là muốn ra trường không thôi, chứ ra khi nào chả đc 🤡",
5029,Tiến Vũ Chí Cường  [NAME] Các bạn có rớt môn này ko :)),
5030,[NAME] bảo các bạn ra hnt trao đổi thêm kinh nghiệm là tuyệt vời,
5031,[NAME] ko biết hnt dạo này còn tổ chức giải đấu ko nhỉ,
5032,[NAME] chắc không quá ko thấy có thông tin trò ạ :[NAME],
5033,[NAME] tưởng có xin 1 slot ăn hành,
5034,[NAME] thôi rủ anh em về nét làm vài game thôi,
5035,[NAME] game giờ lắm trẩu lắm,
5036,[NAME] 1 lần là đậu luôn bạn nhé :))),
5038,[NAME] rớt lịch bịch luôn nhá,
5039,[NAME] Huy dạ bạn e học rất giỏi môn này nếu anh chị có nhu cầu,
5040,Thu Trang Vux gì zạy má tui biết gì đâu,
5042,[NAME] j zạy cha =)) nhỏ mồm thoi,
5043,Bạc [NAME] m phải rớt tin học cỡ 20 lần là đẹp,
5044,[NAME] để tui lên tui đếm cho.,
5045,[NAME] bữa nó quay lén ck đó vk,
5046,Quang Vinh cái lưỡi điêu luyện mê quá nè,
5047,[NAME] nhó nhẻ,
5048,Nguyên Lê  ê sợ rớt môn tin,
5051,Tuyết [NAME] ai cho sợ mà sợ 😡,
5052,[NAME]  sau này nếu m rớt nhiều quá thì lên trang này đăng nhẹ 1 cái cho trường ra đề dễ hơn :))),
5053,[NAME] đang sợ nè,
5054,Ủa tin nữa hở zị em năm 3 chưa đk đc cái tin nào hết h seo tarrr -.-,
5055,Năm 1 tới giờ môn nào cũng qua êm đềm lắm mà duma excel thi 3 lần đ qua nổi 🥹,
5057,Dô mà đọc [NAME],
5058,Tú Anh sao nữa tha đi trời,
5059,Quynh [NAME] coi đk thi với các bạn để lẹ lẹ ra trường kìa,
5060,[NAME] còn nâng cao mà khổ quá ạ 😓,
5061,[NAME] đi lấy chồng đi mở lớp là vừa kkk,
5062,[NAME] chắc đẻ xong mới mở lớp 🤣,
5063,[NAME]  thi nhưng k nộp file đc 🐧🐧,
5064,Quynh [NAME] có phải bạn đăng bài này đúng ko ạ,
5065,Ngọc Duy ko phải toyyy,
5066,Trường kiu e sẽ áp cứng 🙂 mà tới h bạn em thì thi rồi còn em vẫn im re [NAME],
5067,[NAME] thôi không sao mình cũng chưa học tin a nè =)) có gì năm sau ra trg,
5068,[NAME] đợi bạn lun 🥲,
5069,"[NAME] viết cfs này đúng ko Hồ [NAME] m trải lòng đúng ko, khỏi chối",
5072,Đạt Phan a ôn phát đậu luôn,
5073,"[NAME]  a tự ôn ở nhà đăng kí thi đỗ luôn cả tin [NAME] luôn , a giỏi nhể 🙈",
5074,Đạt Phan kkk xs luôn a ơi,
5075,oh đồng ngộ :(((( kẹt chưa kịp ra thì đi luôn 😕,
5076,[NAME] bớt báo,
5078,"🫣🫣🫣🫣thôy thôy , vậy là bạn dở rồi , chứ mk ychang zạy đoá , nhưng mk ra trường r",
5079,[NAME] hên quá tụi mình thi sớm chứ không là giờ đổi quy định chắc còn lâu mới đậu😌,
5081,"[NAME] Không học trường thì tự học, trên mạng nhiều mà. Không em dạy cho anh ơi :))",
5083,[NAME] thầy nghĩa,
5084,"[NAME]  t k học buổi nào còn thi đậu mà ta , kì nhờ !!!! 🤣🤣🤣",
5085,[NAME] đúng luôn á kh học bài xong nói này nói kia,
5086,[NAME] bọn k chịu học hay zậy lắm kk,
5087,[NAME] nhức nách thiệt,
5088,[NAME] thiên đang học mà thi nè 🤣,
5089,Hoang Thien học bài làm làm đc hết yên tâm đi kkk,
5090,[NAME] nào bn ngta buồn đó :)),
5091,"[NAME] sự thật nó vậy mà , k đc 3đ là hên r🤣🤣",
5092,[NAME] vậy phải đề nghị trường thu lại chứng chỉ mới đc,
5093,[NAME] phải có skill hết đó a trai  🤣🤣,
5094,😗😗😗 học tới khi ra trường mà có phải bằng tin học j đâu,
5095,Năm 4 rồi mà chưa đk tin dc lần nào :))),
5096,Tri Khuê :))) dqt6 chắc chắn bị kì thị r,
5097,[NAME] ủa bà học hết r mà,
5098,[NAME] còn cái môn mà cả trường lên án 🥲 toi cũng k ngoại lệ,
5099,[NAME] m đk học và thi từ đây là vừa kịp năm sau ra với t 🙂,
5100,[NAME] khộ lém,
5101,Nhà trường dự kiến mở 10 lớp :))) rồi mới mở 2 lớp được sỉ số 35 sinh viên mỗi lớp cái im bặt luôn,
5102,Ngọc Thanh tòn cũng thấy tb để 15.4 mở. Mà vô tình vô web thấy mở tin B buổi tối cái dki liền lun kkk,
5103,"Đoàn [NAME] mới mở sau 9h á Toàn, thanh đâu có thời gian đâu mà canh để đky",
5104,"Đoàn [NAME] thanh canh 9h lên, 9h30-10h-11h",
5105,Đoàn [NAME] mà lịch này hình như học từ ngày 3/4 hả,
5106,[NAME]  nhìu ng củng đâu biết lp đó mở mà dki. [NAME] vô tình lun kkk,
5107,Đoàn [NAME] lịch này thanh thấy bắt đầu từ ngày 3/4 rồi mà,
5108,"Xe Suzuki đang ưu đãi cực mạnh, mọi người có ace nào cần mua xe liên hệ e ạ",
5109,[NAME] điêu đứng vậy shao em [NAME] Đăng Hải Nguyễn 😂😂😂,
5110,Chịu khó chứ cho mấy bạn học mấy môn syntax này nọ đã :)))) Nicolas [NAME] lo học đi em nhá,
5111,[NAME] bộ syntax khó lắm hẻ chỵ shao nói rén ngang thía ạ🥲🥲🥲,
5112,Chủ [NAME] Không  khó thì không khó nhưng rớt thì vẫn rớt bình thường nha kk,
5113,[NAME] :))),
5114,Anh chị đừng làm chúng em hoang mang chứ ạ🥲,
5115,"Đào Thị Châmhoang mang cho quen đi em, sau này hoang mang lại thành 5 năm ra trường giống các anh chị nó cay đắng lắm.",
5116,[NAME] lo học cho xong sớm đi,
5117,[NAME] vâng bác,
5118,[NAME] má ơi chắc chớt 🤦,
5119,[NAME] cứu à,
5120,[NAME] đi học đã sì trét ròi giờ thấy này còn sì trét hơn 🤦,
5121,Lương [NAME] thấy xong quỏn lọn quá 😵‍💫😵‍💫,
5122,[NAME] nè e ib hỏi chị này nha chị này thi 2 lần nè,
5123,[NAME] chắc t phan nó quá rời BH cái md liền,
5125,cái môn hái ra tiền sao mà dễ được,
5126,[NAME] ad hỏi bạn này nha. Bạn này vẫn chưa thi xong ne :))),
5127,Vuongg Thao Trinh 7.5đ rồi shop,
5128,[NAME]  Quaooo. Bạn quá zỏi 😆 vé rì gút nhá,
5129,[NAME]  vậy bạn cho chủ tus kinh nghiệm đi,
5130,"[NAME] Trinh tính ra đợt này ôn theo đề là qua, mà coi điểm bét :)))",
5131,"[NAME] nó ra y chang trong đề ôn mà, ko ôn thì thấy lạ phải rồi 😁",
5132,Nếu không thể tạo điều kiện mở lớp như vậy thì xin đừng bắt buộc sinh viên phải học. Chưa nói đến lúc đăng ký đi thi nữa :))) chia ra 2 đợt đky chi vậy,
5133,[NAME] thôi nào e gái ...cứ bình tĩnh cái gì cũng có cách giải quyết cả .... ( mua xăng đi e )🙄🙄☺,
5134,[NAME]. Em mới uống trà giải nhiệt xong á anh,
5135,[NAME] phải lúa mạch mới hạ nổi cái nhiệt này e à 😅😅,
5136,Do bạn dở thì bạn trách ai,
5137,[NAME] một hồi chúng vô chửi sao xui ha ỷ thi 9 điểm chảnh hả,
5138,[NAME] với tính qua môn là 9₫ nha e,
5139,[NAME] bởi cái con người thi về than lên than xuống ra 9 điểm thấy mắc ghét rồi,
5140,[NAME] chắc nhờ bạn dạy tui máy bữa chớ hong hỉu thiệt 🫣🫣,
5142,Công Tính Phạm Uyên thi 9đ nói chuyện hống hách ghê chắc muốn bị ăn đập,
5143,[NAME] nãy định dô chửi mà thôi lười đó 😪,
5144,Công Tính học tài thi phận sao sao biết ngta ko học,
5145,[NAME]  không học mà thi N lần không qua,
5146,"Lưu Thị Hồng Ngọc gắt vậy fen , thi tin sắp tới k ai chỉ bài bây giờ kaka",
5147,[NAME] nói để biết ỷ học giỏi lúc nào cũng mở miệng nói hay lắm,
5148,[NAME]  cần cù bù thông minh. Đã ngu còn không học thì cũng bằng 0,
5149,"[NAME] đr học vs đậu chứ, với lại học phải đi đôi với hành, chứ học mà k làm bài tập thì đậu bằng mắt :))",
5150,không má nào chịu thua má nào 🤧,
5151,[NAME] may ra lắm đấy mấy bạn,
5152,[NAME] mở lớp có khi lại hốt bạc bạn ạ. Làm giàu k khó này,
