id,content_anonymized,label
10597,[NAME] t cũng mong chủ tus sẽ cmt vô đây🙂🙂,
10599,[NAME] kkk..có không,
10600,Chung Trần  có chứ mạy 😂,
10602,Phương Nguyễn đọc này thấy hay hay nè m 😂,
10603,Hồng Ngọc  thà ế còn hơn quen người như v 😂 có con bạn thân để dự phòng,
10604,[NAME] chứ ko phải đang ế sml à 😂,
10605,Hồng Ngọc  m nói ai dợ,
10606,[NAME] m chứ ai,
10608,P đâu có ế chỉ là đang đợi người tử tế thôi,
10609,[NAME]  kkk 😂 😂,
10610,Nhung [NAME] thằng ny hamlol 😏😏😏,
10611,Chia tay đi...chia tay mau 🙂,
10612,Thằng này vứt được rồi chị ơi =))),
10614,Thúy Thanh Đỗ Nguyễn Thị Thanh Phương Đặng Trang Thảo Hiền Thiên Vy Long Nguyễn con nhà ngta đã hết thời rồi nha mấy đứa😂 giờ là thời của con bạn a,
10617,S k quen con bn a luôn đee,
10618,"Dù ai nói ngã nói nghiêng, thì lòng ta vẫn cứ đúng ko cả nhà",
10621,[NAME]  chia tay cho r cảm thấy hài 😏😏,
10622,[NAME] cảm thấy hãm chứ,
10623,thôi dcm chia tay đi hãm lồn quá,
10624,[NAME] vô kiếm mía ông,
10625,hẹn nó ở ngã tư sở thú liền jun,
10626,[NAME] có duck khang chống lưng mà,
10627,như mình là táng cm :))) ở đấy mà con bạn a vs chả con bạn e :))) người yêu gì kém sang :))),
10628,[NAME] giống gì á ta 😂,
10629,[NAME] bị chưa:))),
10630,[NAME] m nghĩ t có bị nv k?,
10631,[NAME] chắc rồi =)),
10632,[NAME] hahaa chắc t cho đi xa r,
10633,[NAME] cười cái gì ...,
10635,[NAME]  súc sinh này... mai nhớ đi họp,
10636,[NAME] nghi di ae :)),
10637,[NAME] cô có thể dag xem.đó.cường,
10638,nho xoa commen dum tao nhe :)),
10640,Trang Ngố nãy t tính tag m á:))),
10641,Hà Nhi  hâhhahhhh :)))),
10642,"[NAME] bởi chứ chi mà nghe bạn thân rồi thì e gái nuôi bla bla là dẹp, dẹp sớm giùm :))))",
10644,Long Thái con trang nó nói j m kìa,
10646,"[NAME]. [NAME] buồn với pé quen chúng thằng mang Váy  nhé 🤣🤣🤣👏🏻👏🏻👏🏻👏🏻!!!
Thế mới nói con đàn bà hơn nhau cái ...... 😆😆😆😆",
10647,[NAME]  chi tội vậy!!!!,
10648,"Sao em ko nói "" anh đi mà yêu con bạn anh "" 😂😂😂. Mình cứ là mình, làm điều mình thích, ngu cũng được khôn cũng được, đảm đang thì tốt, ko cũng chả sao. Việc quái ji cứ lăn tăn theo mẫu hình con bạn anh chi cho mệt. Cứ nghĩ "" em thấy em vậy là tuyệt cú mèo rồi, ko được thì bấm "" 🤣",
10650,Anh [NAME]   hỏi a mặc váy sz gì e mua)))),
10652,[NAME] thua rồi,
10653,"Thế e nhắc nhẹ nó 1 câu "" anh cút cm nhà a đi "" 🤣🤣🤣",
10654,[NAME] đm. Bất công vl. Chờ 1 con ny để nâng niu thì đéo thấy đâu,
10655,[NAME],
10656,thứ như nó tao lấy gạch ống phang vào mỏ l*n 😡,
10657,V kêu a đu con bạn a luôn đi,
10659,Sang là a bắn pháo bông con bạn a đi hả,
10661,Tuấn k bao giờ so sánh nhé. Ngứa mắt là tuấn ct thôi 😎,
10662,[NAME] tất niên không cậu ?,
10663,[NAME] ok nè cậu. Cho mình cái hẹn,
10664,[NAME] có gì tớ báo cho cậu,
10665,[NAME] chưa nhé. Đợi ăn tất niên xong mới đẻ 🤣,
10666,"SAO [NAME] VÀ Ở ĐÂU MÀ LẠI ĐI VƠ ĐŨA CẢ NẮM VẬY... NẾU THẰNG [NAME] CŨNG VẬY THÌ ANH EM, BỐ, [NAME],ÔNG [NAME], CHÚ, BÁC...vân vân và vân vân NHÀ BẠN CŨNG VẬY AK... 😀😁😂",
10668,Sak [NAME] sao  á bạn kkk,
10675,"nếu bạn là nữ , có lẽ bạn có vấn đề rồi đấy , [NAME] đây sẽ giúp cậu
còn bạn là nam thì chuyện bình thường 😈",
10676,Tus này là của bạn [NAME] . Bạn ấy thích bạn [NAME] lâu rồi mà không dám nói. [NAME] 2 bạn đến với nhau thật hanhfuck❤,
10678,thường thì do bạn alone quá lâu nên bản thân của bạn cảm thấy mình cảm giác thích ai đó xung quanh mình..... chẳng hạn bạn cùng phòng...,
10679,"[NAME] ngĩ tụi mình lâu lâu ngủ chung 1 hôm là vui r nha, chứ k nên ở cùng nv, k đc tốt [NAME] 😂",
10680,Andy Lê m sợ bị bẻ cong rồi hả kkk,
10681,"K gì có thể bẻ tao đc nha, tương lai tươi sáng củatao còn chờ, chỉ sợ tao dể thương qá, k tốt cho mày 😊",
10682,Lấy giấy khai sinh ra xem lại họ và tên rồi nói chuyện tiếp nha :))),
10683,Dcm bố nói rồi gần rơm thể đéo nào chả cháy [NAME],
10684,Dcm thảo nào a hà đéo ra ktx a mạnh ơi😂😂,
10685,Chung Nguyen chứ sao nữa. H ở trong đó cứ tối tối leo lên mà quất thôi,
10686,Nhiều khi ra ngoài còn tốn tiền,
10687,Con chó [NAME] viết stt này à :))))),
10688,[NAME] thật đấy a hùng ơi. Má nó cứ im im đm ko khéo đít nở hoa mẹ rồi [NAME],
10689,"[NAME] tao cút sớm, k thì ăn lol rồi :))))))",
10690,[NAME] a hùng nhanh trí đấy. Chứ ko đang ngủ thấy nhoi nhoi thì ăn bờ kkakakakakka,
10691,[NAME] vãi các a đít a hà nở hoa còn mọc thêm cái mụn nhọt dưới đít rùi chưa chả chơi đâu haha,
10692,[NAME] hên 2 bây có bồ rồi hong t tưởng là 2 đứa m đấy 😂😂😂,
10694,Thích thì cứ nói thẳng với họ!  Không có vấn đề gì cả đâu,
10696,"Đúng mà m,nếu họ thich lại thì càng tốt
K thì Cx ks vì đã đủ can đảm để nói hết ra",
10697,Nói ra xong dọn ra phòng trọ ở là cái chắc,
10698,"[NAME] rồi Kk, nhưng thà nói ra còn hơn là như vậy",
10699,Nói ra chi nguyên phòng nó sân si,
10701,Cùng phòng v chung quy là 2 đứa ctrai hay 2 đứa cgai?,
10702,đừng thích bạn cùng phòng nữa. Thích mình đi,
10703,Thích thì cứ nói là thích k sao đâu bạn ạ😁😁!,
10704,[NAME] thằng nào trong 3 bọn m thích nhau v??,
10705,[NAME] thích [NAME] ấy cha,
10706,mấy thằng đực iu nhau hết đi để gái đó cho mình nhề Đức Trung =)),
10707,[NAME] biết Đức Trung mà thích buscu Trần Nam đó,
10708,Dm sao t nào cũng yêu t vậy,
10709,Mình chơi 3some đi đây cũng alone 🤣,
10710,Trai hay gái thế ? :))),
10711,Cùng phòng chỉ có thể là đồng giới =)),
10712,Phòng trọ hay phòng ktx?,
10713,😑 ê nó chưa nói đồng giới hay khác mà =)))))))))))),
10714,[NAME] thế nam nữ ở chung hay tách riêng nam nam nữ nữ ???,
10715,Bạn cùng phòng là trai hay gái. Và m là gái hay trai,
10716,[NAME] vinh đăng kìa m [NAME],
10717,[NAME] mai lên t chém banh xác nó liền,
10718,Trọng Nguyên haiz xã hội loạn lạc quá r,
10719,[NAME] m lên vs để chém nó đa k là tối ae mình k dc yên đâu,
10720,Trọng Nguyên hic lại phải sát sanh à,
10721,[NAME] vậy m để nó thông m đi,
10723,[NAME] cc gi`,
10724,[NAME] j mà có e trỏng z😂😂😂,
10725,[NAME] bắt đầu tạo nghiệp,
10726,[NAME]  a tạo nghiệp gì hả em,
10729,Đam mỹ hay bách hợp @@,
10730,Nhii [NAME] thôi nha có gì nói tao chứ k được đăng cfs dậy nha,
10731,Đào Như Trúc mình bn nhậu mà,
10732,[NAME] với lại t còn tỉnh lắm,
10733,Nhưng vấn đề ở đây em là trai hay gái :v,
10734,"[NAME] , cho 100 triệu yêu không",
10736,[NAME] có thích dấu lun nha m,
10737,[NAME] t vs m còn lạ lùng nữa hả,
10738,[NAME] suỵt. [NAME] đi m trong nhà biết thôi,
10739,[NAME] quên hén chiện này để chong nhà thoai hỉ 😂😂😂,
10741,[NAME] hâhhaha bạn cùng phòng như chó 🐶🐶🐶,
10742,Haha m thích t cơ ak 😘😘😘,
10743,[NAME] 🤣🤣🤣🤣🤣 bạn khinh,
10744,[NAME] m đừng có vậy nha chi,
10745,[NAME] t phải kêu con ngọc coi chừng m,
10746,một câu chuyện buồn =))),
10747,Duyên Trần đừng thích t nữa m,
10749,[NAME] cười tao đi WC . kakaka.,
10750,[NAME] có khi nào 2 đứa m... @@,
10751,Edward [NAME]  m ko biết Ngọc nó crush t 5 năm rồi à.t từ chối nó đòi tự tử luôn mà,
10752,[NAME] haha m hiểu ý t chứ,
10753,[NAME] t có bồ m nhé m sai rồi haha,
10754,[NAME] [NAME] kkkk. Tụi bay thích thầm t phải hôm 😡😂😂😂😂😂,
10755,[NAME] huệ  ỉa dô mặt nhé 😌😌😌😌,
10756,[NAME] m thích t đúng không 😂😂,
10757,[NAME] Hương Trần Nga Rubii Loan Loan Na Lê Li Phan Khánh Linh thích t thì nói nha😘,
10759,Huy [NAME] đứa bay cẩn thận :)),
10760,[NAME]  nhưng t Thích m cơ.,
10763,"[NAME], [NAME] này luân viết cho t chắc lun",
10764,[NAME] ok tớ viết cho cậu chớ ai 😂😂😆,
10765,[NAME] 😂😂😂né tui ra,
10768,Có khi nào mnhi kh Trinh Bùi Bùi Thuỵ Minh Nhi,
10769,"[NAME] cứ thông cảm cho bạn nó. Mất công nó lại tủi thân, rồi suy nghĩ tiêu cực tội bạn 😅",
10770,Hèn chi bữa giờ cứ bảo yêu tụi mình,
10771,[NAME]an Lu [NAME] m thích lol Quyếtt à,
10772,[NAME] tha t,
10773,[NAME] t cứ tưởng m thích thằg Triều Sơn chứ,
10774,[NAME] có lẽ nào tau thích mài 😂😂😂,
10775,Đào Như Trúc châm thích chúc,
10776,[NAME] có người buồn đó... đưnf,
10778,Ánh Ngọc 😂😂😂 đoán xem,
10781,[NAME] chúng m có thích t kh😂😂,
10782,Huy Nguyễn Phát Nguyễn 2 bọn m hả :)))),
10783,t cùng phòng với nó đ đâu 🙂,
10784,Ở chung phòng trọ nha :))),
10787,[NAME]  cười ỉa Hoàng [NAME],
10789,Luaan Lee ❤ [NAME],
10790,[NAME] clm 😂😂😂,
10792,Đơn giản bạn thích ai thì cứ nói ra đó chính là cảm xúc thật của bạn 😎 khi bạn không dám đối diện vs cảm xúc của mình thì bản thân bạn k tôn trọng cảm xúc của bạn rồi. Nếu thích thì cứ nói ra đừng để quá muộn bạn nhé 🙈,
10794,Tao ở 1 mình nhá đ m :v,
10795,[NAME] có khi nào t hay qua r m mượn có k,
10796,Tất nhiên là đéo r :)) Chắc tối nt vô cfs tìm n.y thử nhỉ :)),
10799,"[NAME] chưa ra khỏi cổng được chứng tỏ an ninh trường ta rất tốt, các bạn có anh chị em gái thì nên giới thiệu vô trường mình học. [NAME] lo mất xe :)))
#ost",
10800,[NAME] - [NAME]  sap an nih tốt rui đó?,
10801,tốt qq nó chả dắt mẹ xe ra tới chỗ trung tâm tuyển sinh rồi thg em kia mới đi ăn cơm về thấy rồi mới bắt được đấy,
10802,[NAME] chứng tỏ sinh viên trường ta rất đoàn kết. [NAME] học trường này,
10803,Sao ad biết chưa ra khỏi cổng trường? :)) có chứngg kiến kh mà nói như đúng rồi,
10804,đm t nói vậy thôi làm j bắt bẻ t vậy :((( pr trường tí ko được à huhu,
10805,Quốc Phương  chửi hay lắm 😂😂😂,
10806,[NAME] đug rùi . [NAME] pit đeo âu mà nói nhi.. t kẻ cho t nge nha phương,
10807,[NAME] - [NAME] pr để rồi mất tiếp? [NAME] kh bắt đc tận tay thì cái cap nó sẽ khác rồi :)),
10808,gắt quá huhu. Tao sai rồi,
10809,[NAME] - Confession vãi lll k mất xe mất nón,
10810,Thế giới thật nguy hiểm. Ở đâu mới an toàn đây,
10811,[NAME] ở trường an toàn thế còn gì :)),
10812,K biết bao h bị bê mất sác đi. Xe còn lấy nói chi người 😥😥😥,
10813,[NAME] trong tim ad nhé,
10814,[NAME]  xe thi nó lấy chứ người thì nó hok lấy đâu...lấy về tốn cơm,
10815,Giám lấy cho thêm kinh phí nhé.,
10816,Trong tim ad nhiều người quâ r đấy ạ DNTU - Confession,
10817,Lấy ảnh thì phải ghi nguồn chứ ost,
10818,[NAME] ahihi nguồn phạm duyên,
10819,[NAME] - [NAME]  ối e có chụp đâu mà sao a lấy được từ e hay thế kkkk,
10820,các bạn ra ăn cơm ủng hộ quán cơm sv đối diện trung tâm tuyển sinh mới đúng vì tôi đã tóm được thằng ăn trộm kia,
10821,"Nhiều lúc mình để xe chỗ nào quên béng luôn, cứ đi lòng vòng tìm lo mất xe😂😂😂",
10822,"[NAME] đi học để trong đó nguyên ngày để tới tối ko có nhà xe nữa để gần cổng nữa, đi chơi đã vào lấy chẳng bị gì, giờ ghê quá...[NAME]",
10823,"Bỏ học xong quay lại trường trộm xe, cái thứ ***  này phải cho đi lâu vào",
10824,TRần QUang  ai v quang,
10825,Đối tượng là winner thôi nha kkk,
10826,"[NAME] đi học giấu xe kĩ kĩ vô, kẻo có đứa chạy xe về dùm luôn đấy 😄",
10827,[NAME] tiểểu vũ ngôi trường thân yêu của chúng mình,
10828,Hòa [NAME] hhaaha...vcc đói lắm r,
10829,ai biết chi tiết vụ này cho em hóng với 😮,
10830,[NAME] thằng này dám vào trường yêu đấu mình lấy xe m à,
10831,Hằng Thanh sắm sợi dây xích nha bấy bì 🤣,
10832,Thanh Phuong Mai Thanh Tâm thằng chộm này nhìn sạch sẽ nè tụi m 🤣🤣,
10834,Chem [NAME] ê phải tk nãy dắt xe ra kh m,
10835,[NAME] đem xe cất tủ kính cho on tòn,
10836,[NAME] gọi điện về đổi xe rồi nha :)),
10837,Tài smile nhận hàng :v,
10838,Tưởng mấy anh áo xanh rêu vào trộm :)))),
10839,"Các bạn thực hiện lời mình nói đi chứ hả??
#ost",
10840,hôm nay VN thắng thì ngày mai tui đi thi tin A  nhất định phải ĐẬU.,
10841,[NAME] hiến bản thân mình cho ai muốn lấy 😑 ế lắm r,
10843,Cúp học vào ngày mai :))) Tram Anh,
10844,nghỉ học vào sáng hôm sau hahaa,
10845,[NAME] sẽ đi ngủ trước khi Việt Nam đá,
10846,Dức Thai [NAME] thắng mai tụw thưởng cho mình một ngày trọn vẹn nha,
10847,Tỏ tình với à mà thôi t chưa có ai để tỏ cả :))),
10848,Sẽ xù tiền học phí hkII này😌,
10849,"- Hãy chơi thân với mấy đứa cán bộ thiếu năng lực. Vì bạn nên hỏi vì sao. Nó thiếu năng lực mà vẫn cứ là cán bộ.
Rất có thể bạn thừa năng lực nhưng sau này vẫn làm chân sai vặt đó.
- Hãy xách vác và chia sẻ mấy món đặc sản nhà quê với mấy đứa nhà giàu ngông nghênh, vì bọn nó có tiền, lười làm, ít tri thức, rất có ích cho bạn khi bạn khởi nghiệp và cần gọi vốn (những thằng đó chi tiền nhanh, kém quản lý, chỉ cần tí danh tiếng, có thể nó còn đéo thèm quan tâm đến lợi nhuận của khoản đầu tư mà bạn thu hút). Mấy thằng bạn như vậy nên quý hơn vàng.
- Hãy giữ liên lạc với mấy đứa đú đởn ra vẻ ăn chơi, vì khi cần, bạn gọi điện cho nó nịnh mấy câu, nó sẽ cho bạn địa chỉ mua thuốc lá ngoại, tên loại rượu tây nên mua đi biếu ... thậm chí lại có cả hàng xách tay nội địa chính hãng.
Cuộc đời là những chuyến đi dài, bạn muốn đi con đường đầy nắng, không khói bụi và tắc đường thì bạn phải có bản lĩnh thật nhiều, Vì đó có thể là đường cấm các loại phương tiện lưu thông, đường ưu tiên, hoặc là vỉa hè.
#Ost",
10850,"Nhân tiện mình bán thuốc lá ngoại, ad cần không =)))))",
10851,"[NAME] chưa bao giờ hút nhé. Nên mua làm gì.
Cho thì xin :))",
10852,"Theo những suy nghĩ khác nhau thì có những cách giải quyết khác nhau
Tuỳ vào sự lựa chọn của bạn :))) như ad là 1 cách suy nghĩ vô cmn cùng tích cực -))",
10853,"Nhân tiện bên shop mình mới về đủ mã i[NAME]hone nhé
[NAME] không cần trả trước
——————————
 B [NAME] P [NAME] - Uy tín tạo thương hiệu
✆ 0868 9999 66
📍Số 9 Nguyễn Ái Quốc - Biên Hoà - ĐN  ( Chợ Phúc Hải chạy lên hướng quãng trường 50m or Đầu cư xá tỉnh đội )",
10854,"lớp mình cũng có nhiều bạn ntn, phát động phong trào thì không tham gia , hoạt động lớp thì không góp ý gì :))) về nhà im im r đến năm nay than vãn là cái lớp chán òm :)))) nực cười ( mình ko biết bạn sao :))) đây chỉ là chia sẻ về 1 số bạn trong lớp mình thui nhé ) còn nửa năm chúc bạn không rớt môn nào để ra trường sớm sớm hen",
10855,[NAME] đọc đi :))),
10858,"Đi học là tự thân học, còn bọn chúng thích làm gì thì kệ mẹ bọn chúng.Cái quan trọng của việc học là học để ra trường chứ không phải học để được hoà bình yên ổn :)))",
10859,[NAME] lớp thì chia bè chia phái đánh giết nhau để dành trang phục haizz 😥 t buồn quá,
10861,Ánh Tuyết cả e nữa T à??,
10862,Ánh Tuyết  mệt vs cái lớp @@ mới năm 3 đã v.,
10863,[NAME] Maii Lan Nguyễn HoàngHà Hà Nguyễn To Tờ Dương Công Tú Nhân Thành ai nhà giàu ngông nghênh chơi vs nhau v để tân cmt bảo giống lớp mình :)),
10864,[NAME] t tính hỏi nó lớp mình đứa nào ăn chơi đú đỡn đây :)) Ánh Linh [NAME],
10865,Maii Lan chắc tân đang ns tân r 😊,
10866,[NAME] giống chỗ nào v bạn. Mình có thấy đâu nhỉ. 🙂,
10867,[NAME] 😂😂 thôi kệ tân đi. Nó ko đi dạo chịu k nổi mà,
10869,[NAME] đc r ngộ ngĩnh ước gì lớp ai thật rick kid để t qua làm bạn 😌😌😌,
10871,Cả lớp chơi thân với 1 đứa. Còn lại chả thèm quan tâm 😌,
10872,Lớp mình thì có đại ca rồi :))) nói cái nghe liền [NAME] đứa nào dám hó hé đâu,
10873,[NAME] lớp mình cũng vậy. [NAME] dell j đâu,
10875,[NAME] có s nói vậy thôi vạch cái j ba. 🙂🙂,
10876,Tg lớp trưởng thật là chán quá đy mà,
10877,[NAME] t đâu có quản hết dfc,
10879,dự là bạn nào ấy khoa QTKD :v,
10881,Nhật Hạ Gia Hoàng 2 bây viết cfs chứ dì :)),
10882,[NAME] thủ quỹ thì suốt ngày thu tiền quỹ ăn kichi . Trời ơi tin đc hông,
10884,"Lớp học thì tệ nạn, hở ra là cờ bạc, thủ quỹ thì thu tiền đều đặn mỗi tháng ăn gogi. T kiện.",
10886,Qua 15DOT4 học hỏi nè kk.,
10888,[NAME]  lớp mình nên cho lớp bạn này tý muối đi,
10889,[NAME] kk hay là qua chơi chung vs ngta :))) tội lớp gì mà k đoàn kết. Mà nói ra cả trg có mỗi lớp mình xịn như vậy :)),
10890,[NAME] haha k phải noi là lớp mình mà còn phải cộng thêm mấy bạn gia nhập lớp mình [NAME],
10891,[NAME] kkkk iu thế cơ,
10892,[NAME] Bá PhướcLê Thành TrungVũ Duy HuyLâm HugôPhúc Khang những thành phần tệ nạn của lớp,
10893,"[NAME] có cái gọi là kỉ niệm, sau ae còn có cái mà nhớ 🤣🤣",
10894,Bố m éo có tệ nạn nhé :v,
10895,Thằng lol phước ghi cái này r,
10896,[NAME] no no :))) not me :v,
10898,Tra Thanh [NAME] cán bộ lớp thiếu năng lực,
10899,Quốc Vũ t sợ tổ chức nhiều quá rồi lại than thôi,
10900,Minh Quang Trun Nhây Minh Hiếu Hoan Phạm  một bài viết đầy cảm xúc,
10901,[NAME] thật hạnh phúc khi đọc được những dòng này,
10903,"[NAME] lêu mấy đứa tự tag tên mình
#Ost",
10904,[NAME] - Confession  ad cẩn thận nhé,
10906,[NAME] - [NAME]  xăm đầu ad luôn đó..ae đâu,
10909,vậy cho xin fb bồ ad dc không ạh hicccc,
10910,[NAME] [NAME] v hợp lí k ce,
10911,"[NAME] ib để có link ad HD nhé :v
#Ost",
10913,"Tiếng Anh của ad thật là ""đỉnh""",
10915,Chuyện là bạn mình hôm qua có học tiết 10-11-12 tại phòng [NAME] và đã để quên một cái mắt kính ở bàn 3. Có bạn nào hôm qua hoặc hôm nay học G305 có nhặt được cho mình xin lại với ạ. Cảm ơn nhiều!,
10916,Cần thuê một bạn nữ đi noen chung lương thì 1 cốc trà sữa + đồ ăn vặt tùy thích,
10917,[NAME] chúc cậu sớm có bồ để khỏi cu đơn giữa 1 rừng couple,
10919,Vương Thảo Trinh Nam Cậu chị anh em chúng ta làm 1 tấm trứ=))),
10920,Khánh Dung dằn mặt vì tao gạ Nam chụp hình?,
10921,"Tram Anh gì đâu mà dằn mặt, chụp vs nam đi cho nam bớt cu đơn ahaha",
10922,Nam của chị em toi không cô đơn,
10923,Tram Anh trái tym của e rất đau.....,
10924,Tình như điếu thuốc lá..,
10925,[NAME] muốn nhắc đi ngủ sớm hả :)),
10927,Muốn đúng người chứ ko muốn chị em mình :)),
10928,[NAME]  thấy xoá cmt là biết hết cần r :))) Dung nó nhắc r hả :v,
10929,Thì mong muốn đc đáp ứng rồi phải xoá cmt đi thôi :))),
10930,"Tài Nguyễn mặt hàng này ngon bổ rẻ Sale 100% bao ship tận nhà, hàng renew 🤣🤣",
10932,Tài Nguyễn sợ gì cơ 😂😂😂,
10933,[NAME] sợ hàng sale lắm kkk,
10934,Hàng sale mà chất lượng tốt lo gì :))),
10935,Sao m rành qá vậy kkkk,
10936,Đào Thị Hồng Thắm Mai Phuong cây thông bất tử của trườg dc thắp ság trog màn đêm,
10937,[NAME] nhìn thấy chuông đâu hết,
10938,[NAME] bên mình sale 100% em gấu dễ thương này nè free ship toàn quốc 😓,
10939,Tự tag mình vào là hợp lí 😑,
10940,"[NAME] hi! Mong cậu sớm tìm được nửa yêu thương còn lại của mình :"">",
10941,Trường đã có cây thông r ư =)),
10942,"[NAME] mong bạn sẽ được như những gì #AD nói , adidaphat",
10943,"[NAME] là mấy bạn hiểu rồi nhe, tự tag mình thì ngại quá, haha",
10944,"Điển Nhật
Thành Đạt
[NAME] Tài à quên tml này ko ế, 2 bạn trên thôiiii",
10945,Tag tên mình vào thì hơi kì thôi thì tag m [NAME],
10946,[NAME] sao ko tag a :)),
10947,Lưu Xuân Thắng a thì có nhung vs duyên chờ rồi 😂,
10948,[NAME] a ko có ai chờ mô 😅😅,
10949,[NAME] kệ nhà a,
10951,[NAME] kệ lêu lêu,
10952,Ước gì Huyền tag xong [NAME] có ny 😅😅😅,
10953,Khánh Huyền ấy sao tự dưng hiện tên a nhỉ :)) mất mịa chức năng bluan bằng page r,
10954,[NAME] có a lưu xuân thắng kìa my,
10955,[NAME] nó chờ ng iu lâu lắm rồi đấy,
10957,Vào để add mấy đứa đc tag,
10958,Thoa [NAME] đi cùng dự k 😁😁😁,
10959,ngồi trong toa lét mà còn chụp được hình thê mà,
10960,[NAME] vụ gì nữa đây,
10961,ước gì có ai tag mình dô 🙁,
10963,[NAME] :))) kiếm ny thoi cậu,
10964,[NAME] cũng kiếm đi,
10965,[NAME] biết kiếm đâu giờ :v,
10966,[NAME] m lo kiếm ny đi nha,
10968,[NAME] uk dang kiếm nè,
10970,[NAME] lo kiếm ng iu đi nhá,
10971,N Nam Truong cô đơn 18 năm rồi,
10975,[NAME] mong chờ ngày đi học chỉ để chụp vs cây thông :))),
