id,content_anonymized,label
12064,Chú có muốn bốc 1 cái bát để thay đổi số phận không 😆,
12065,nằm ngủ rồi mơ đi anh :)),
12066,Giới thiệu mình đi nè bạn😍😍,
12068,[NAME]  chưa có ny thì phải kiếm cho bạn bè chớ bạn,
12069,A là ai để e ib Trc cho 😂😂😂,
12070,Ừa ế chán lắm. Chẳng hiểu sao thích ngắm thôi :)))),
12071,"TRAI kỹ thuật gái nó éo để ý đâu, !!!",
12072,Nhầm trường r bạn ơi :)),
12073,Đăc điểm chung của sinh viên kaka,
12074,"nghỉ yêu thôi , thiếu lấy tay lấp vào :3",
12076,cho hỏi  có ai học năm 2018 ngành quản trị kinh doanh ở đây k?,
12078,Violet [NAME]  e bên tổ tư vấn chị cần gì ạ,
12079,Cần bạn năm nhất bên QTKD á. Hỏi về chương trình khung,
12080,Tụi mầy có cô đơn k kìa [NAME] :)),
12081,"[NAME] t đọc đến câu"" tiền k đủ ăn mà đòi nt vs tao à"". Đọc ra sao thành ""tiền k đủ mà đòi ăn nằm vs tao à"" kkk",
12083,Thằng nào da đen mặt mụn đấy [NAME],
12087,Thằng nào mà siêng đăng v,
12089,[NAME] anh đoán xem ((🙂,
12091,Thanh Kiên [NAME] nhận slot kìa các cậu 🤣,
12093,"[NAME] tao đọc nhầm, tưởng nói tao năm 2 ko một mối tình vắt vai",
12094,Thanh Kiên tay nhanh hơn mắt,
12095,Nhiều lúc chả muốn quan tâm đến nên nỏ đọc sâu haha,
12096,Mình chỉ tag nhẹ v Thoii . Hâhhhaah,
12097,"TRÀ HOA THẢO DƯỢC GIẢM CÂN LEE DETOX
Giảm cân an toàn hiệu quả - Không tác dụng phụ  ĐẸP DÁNG - ĐẸP DA.
✔️ Tuyển npp, đại lí, chi nhánh, sỉ trên toàn quốc. INBOX FB: QUỲNH TRANG ( Lee Detox) or call : 01634046569
✔️ Đây là cmt tương tác, sr vì đã làm phiền
💗 👄",
12098,[NAME],
12100,"vừa mới đc xong, cơ mà mình 5 năm rồi lại bảo gặm cỏ non thì khổ đời 😂😂",
12101,"Mình xin tuyên bố là những năm học đại học còn lại là mình đéo yêu ai hết
Vì mình nghĩ đây là môi trường sư phạm
Đéo phải nơi để các bạn tung tăng nắm tay nhau cười nói ra về, viết tus thính bay rợp trời các thứ
Dm nhìn rất là ngứa mắt OK 👌",
12102,Một thanh niên bị gái cắm vài sừng cho hay :,
12104,Phương Mai tao tag m chơi z thôi 😂😂😂,
12105,[NAME] less miễn gạ hố hố 😂😂😂,
12106,"Má hồi nào z?
Sao h t mới biết",
12107,😂😂 m k cần biết khi nào m chỉ cần biết t k hứng thú với zai,
12108,Kim LinhTrúc [NAME],
12109,"Bạn trang có đọc được thì cho bạn ý 1 cơ sờ hội, chứ thấy Tâm sự Eva với [NAME] trông bạn buồn lắm 🙂
#Ost",
12112,Clm tao tưởng m má tao xém sụp rai luôn,
12114,[NAME] ko đọc bài này ... nhưng t cg mong có anh nào viết cho tao vài bài ngọt ngào trên đây :)) để sau này về già tao còn kể cho con cháu nghe là bà nó cg có tí giá :)),
12116,[NAME]  dạ chị 😞,
12117,bà hc lớp nào zị năm maya tui viết guier cfs 1 bài :)),
12118,[NAME]  thui 😂😂😂 mình năm 2 cg ko có j đặc biệt,
12119,Mua thuốc ngủ về uống rồi mơ ngân,
12120,[NAME]  :)) căn bản cũng éo cần haha,
12122,Chè Hoàng [NAME] giúp Na kìa 😂😂😂,
12123,"Mình xin tuyên bố là những năm học đại học còn lại là mình đéo yêu ai hết
Vì mình nghĩ đây là môi trường sư phạm
Đéo phải nơi để các bạn tung tăng nắm tay nhau cười nói ra về, viết tus thính bay rợp trời
Dm nhìn rất là ngứa mắt OK 👌",
12124,[NAME] tao và ce ghi nhận .,
12125,nhớ là là phương trang mới hoạt động chắc tầm chục năm chứ mấy :))),
12126,Bo Lai :)) chỉ có thằng em hiểu anh kk,
12127,Anh ơi em đi kim mạnh hùng :))),
12128,Minh Tròn anh đi limousin thịnh phát k á,
12129,[NAME] kkkkk,
12130,Đã từng có cảm giác đó. Rõ ràng họ chủ động ib quan tâm mk. Làm mình nảy sinh tình cảm. Rồi sau đó bỏ rơi mình. Tại sao trước khi đến em ko nói rằng em sẽ đi 😔,
12131,thích đứa nào là đứa đó trở nên khác biệt hết lắm chuyện.,
12132,"Chăm tập gym lại rồi, tus lại bên ngoài chút :))) 2 năm sau ib gữi tấm hình thật cool boy với câu: ê ngon hơn rồi nè yêu hôg hihi 🤞🤞🤞🤞🤞",
12133,[NAME] kkkkkk Xuân Đào. [NAME] quên đây là câu chuyện buồn,
12134,"[NAME],[NAME] tuổi trẻ tài cao chúng m nhề . Mình cũng có đứa bạn ế chổng ế chơ 20 năm tr kkkk",
12135,"[NAME] kìa...
Bớt vô phòng tập chụp hình rồi ra đi nha, tội thằng cu.
Mà tới ngày sinh chưa e??!",
12136,Em lỡ dại. Giờ con ai mà chưa sinh nè.,
12137,Bg mà bận body vô gym thì say đắm là chắc goy...kkk,
12138,Tắt máy học bài đi ku :))) sau này sẽ biết là thất nghiệp đáng sợ hơn thất tình,
12139,Gặp xong rồi bỏ ngta luôn. Em Trang này kì ghê :)))),
12140,Phải chi có ai nói vs tui như vại,
12141,Ai viết cho Tân đi :))),
12142,Phương Trang 😂😂m có xạo ke m là năm nhất k đó,
12144,Nó chọn im lặng vì chưa đủ tuổi đâu nha! Bặp là đi tù đó nha,
12145,"Em cũng nna năm nhất nè, nhưng mà em tên An cơ 🤣",
12146,Bảo An Trang bạn thân em đó haha,
12147,[NAME]  quản trị vp anh oei kkk,
12148,Bảo An nhở ngta xạo để thả thính sao kkk,
12149,"[NAME]  nghe mùi ngôn tình quá, ước gì có anh nào cũng viết tâm thư gửi em giống v kkk",
12150,Haha tội...thôi tự viết rồi poat lên cfs tên Bảo An cho đỡ tuổi thân :)),
12152,Lại đây vs a?! A sửi ấm trai tim e cho nè ...:))),
12153,Ngọc Trâm  gì. Nằm trên khi nào mà dám xưng a. Phận e thì muôn đời thụ nhé 😂😂,
12154,Như [NAME]  mịa e ns v đó hả...😒 cái trốc mi,
12155,Ngọc Trâm  nay ăn gì ngon. [NAME] chửi a luôn,
12156,Như [NAME] ta ngon từ nào h....😆,
12158,Lệnh truy nã #phương_trang đi nào các bạn trẻ.. 😊😊,
12159,yên tâm đi năm 4 cũng thế thôi,
12160,[NAME]  căng quá anh linh à,
12161,Kiều Trang hớt hồn tưởng lớp trưởng lớp mình😆😆😆,
12163,Kiều Trang mém tí nữa thì....😆😆😆,
12164,Minh Trường kkk tí nữa là rung động rồi phải kiều trang là e đi tìm anh ln oh hehe trường mập thân thương,
12165,[NAME] ngu đi trường mập ơi ngu ngon tui không có giá vậy đâu ne ế mà ai đâu để y đến vậy kk,
12166,vài hôm có h đó mà=))),
12167,[NAME] hihi mong vậy ak nghen,
12168,[NAME] đm hot nha (((🙂,
12169,Đ điên này.  [NAME] tên gì.,
12170,mình hóng tên trang vào sụp rai phát xin ít drama ngôn lù :v,
12171,Ước gì có anh nào cũng viết cho mình như v nhỉ 😂,
12172,[NAME] có ai đâu nhi ☺️,
12173,V m viết đỡ cho tao vui đi Minh Chiến 😂,
12174,[NAME] [NAME] ngủ dùm 😗,
12176,Ngày gặp đầu tiên ấn tượng mạnh đến nỗi phải chặn luôn s,
12178,:)))) thanh niên yêu đơn phương,
12180,đọc xong này chuyển trường luôn chứ :)),
12181,Ngố Trang năm nhất kìa =))),
12182,Tớ ngành kế toán not nna 😄,
12183,Ủa vậy hả .tưởng năm 1 .chứ k để  ý ngành dì ))),
12185,Pi [NAME] ahihi em là cô gái năm 2 ufm nha,
12186,[NAME] khánh tỏ tình r à em .,
12188,cho hỏi có ai học năm 2018 ngành quản trị kinh doanh ở đây k?,
12189,"Mình xin tuyên bố là những năm học đại học còn lại là mình đéo yêu ai hết
Vì mình nghĩ đây là môi trường sư phạm
Đéo phải nơi để các bạn tung tăng nắm tay nhau cười nói ra về, viết tus thính bay rợp trời các thứ
Dm nhìn rất là ngứa mắt OK 👌",
12192,Xin cảm ơn quý vị đã lắng nghe😌,
12193,[NAME] Quang Kiệt kkk,
12194,có lẽ nào... con tranh sinh tháng 7 mà,
12196,3-7-2000 trật 2 số đầu kkk,
12199,[NAME]😁,
12201,Ba mẹ ở nhà còng lưng ra nuôi cho ăn học vậy mà yêu với đương nhắng nhít 🙄,
12202,[NAME] gắt quá ! Nên rủ đi chơi nữa k anh 🙂,
12203,"oppa Tài chuyên nói đạo lí mà, cố mà đú theo đi e",
12204,Anh chị ơi em chưa có ny đừng có ôm nhau ngoài hành lang thế e tủi thân nhắm,
12205,"[NAME] Như Trúc
Con mẹ khóc như nhà có tang á nhớ hok",
12206,Đù mẻ nổi dị lên tới đây,
12207,"Cũng biết tủi nữa cơ à,toii nghiệp....còn tủi dài dài nha e",
12208,"Hồi đó nghe cũng nhột nhột, mà quên mất ra trọ rồi =))))",
12209,"Cứ ra ban công, xách theo đt lai-trym khung cảnh...nhớ thuyết minh to to tý, để xem 2ac ý ntn.
Cứ theo cách viết văn của e thì thuyết minh sẽ rất hay...hjhj",
12210,Nể nhất những cặp đôi yêu nhau ở ktx đi ngang qua mà không nói gì:),
12211,"Chúng ta cùng hít hà drama nào
hít vàooo... rồi thở ra nàooooo!!!",
12212,Phương Thảo [NAME] cái dụ ra ban công nc cũng có người hiểu đc nỗi lòng của chị em mình và lên tiếng rùi,
12213,cuộc sống mà phải hiểu cho người ta chứ😄😄,
12214,[NAME] nhưng chúng nó có hiểu cho mình đâu huhu,
12215,Yumy Đinh Phương Thảo Trần Thị Thùy Trang Vũ Hải Nam ngày này cuối cùng cũng tới 😂😂,
12216,Yumy Đinh tội nghiệp kkk,
12217,Yumy Đinh do ăn ở đó hihi,
12218,Con cháu thì đứa nào t củng thương chứ t trùm ghét mấy đứa nv. [NAME] cô đơn quá mà =((((,
12219,"[NAME]  còn nhỏ lo học đi ,yêu với đuơng😆😆😆",
12220,[NAME] dặn không biết bao nhiêu lần rồi mà vẫn tính nào tật đó.. lạ,
12222,cứ phiền người khác là sao nhỉ... tính kì v mày,
12223,[NAME]  có mẹ con nào đâu mà,
12224,"Tình yêu không có lỗi, lỗi ở việc bạn thể hiện sai chỗ và sai luôn đối tượng xem.Chắc chắn thằng kia [NAME]",
12225,[NAME] t tuong khu nam vs nử tách rieng cấm qua mà @@ ra truong rồi mà van deo pit :)))),
12226,"có ở trong đấy đâu mà biết, mà t đã ra trường đâu :))",
12227,Có chuyện gì hỏi t này,
12228,"ơ~~~~ kimochi ~deso , kiếm tiền đi nhà nghỉ đi đậu xanh , biết mấy đứa [NAME] khó chịu ko , tức nước là vỡ bờ nha",
12230,Khổ thân mấy bạn ế mà phải xem phim tình cảm hằng ngày :3,
12231,Bác là ai mà nói hộ cả lòng e vậy. 😍😍,
12232,[NAME] chuẩn men,
12233,😂😂😂 s ns sự thật was v,
12234,Mình xin lỗi. Để mình với bạn trai xuống sân trường ạ. Thông cảm mình nha.,
12235,[NAME] lúc mới yêu ai cũng yêu cuồng nhiệt bạn à.,
12236,Kím 1 đứa cho mình làm i chag tụi n =)) Gì đâu mà tức lêu lêu,
12237,[NAME] kiếm đi lâm anh đợi 😃,
12238,Ước gì 1 lần được như vậy.. 🙁,
12239,[NAME]  cậu k ở ktx cậu k biết nỗi khổ của bọn [NAME] đâu nhé :)))😂😂,
12240,Ước gì 1 lần đứng ở ban công tâm sự chuyện lông chân.. :v,
12241,[NAME] cậu cứ vào ktx sẽ tìm đc ng để tâm sự chuyện lông chân nhé... :v,
12242,bn đừng sân si nữa lq với mình ik,
12243,gọi hồn đông lên liên quân đưng cmt dạo nữa haha,
12244,[NAME] tìm ny nhé.. :)) nch lông chân thì bth ngày nào củng bàn rồi.. :))),
12245,[NAME] nảy k ib.. :)) mới đánh song.. há há há,
12248,Cho m cái búa chứ yêu =))),
12250,Kí túc xá chứ có phải cái nhà nghỉ đâu cho gọn 🙂,
12251,Trường Phạm đấy là câu mà tui đã gửi cho cfs mà chưa thấy đăng🤣🤣🤣,
12252,[NAME] cho sập cfs luôn 🙂,
12253,[NAME] Đồng cảnh ngộ. Ôm hôn thắm thiết 😂,
12254,Khổ thân mấy đứa ế 😅😅😅,
12255,"Bố mẹ ở nhà còng lưng ra nuôi ăn học, yêu với chả đương",
12256,Khánh Huyền mình làm con ngoan trò giỏi 😂😂😂,
12257,[NAME] chắc ngoan 😆,
