id,content_anonymized,label
15936,"[NAME] mình con nhà có giáo dục đàng hoàng tử tế nên nói chuyện với mọi người mình đều nói tử tế và không thể hiện bất kể điều gì khác với môi trường giáo dục của gia đình bạn. Chắc gia đình bạn cũng chán khi có đứa con như bạn. [NAME], bạn nói “ ai bạn bè với m” thì tôi đâu mượn cần bạn vào cmt lượn nơi khác nhé",
15938,Người tham gia ẩn danh nhà có giáo dục s ngu v thi k đc,
15939,[NAME] thi không được thì mới cần nhờ người chỉ dạy hướng dẫn đó bạn. Còn ý nghĩa của nhà có giáo dục không chỉ là nền tảng về Học Thức mà còn giáo dục về cách Nói Chuyện và [NAME] để không cmt những câu mất lịch sự với thiếu tôn trọng như bạn. Cảm ơn!,
15940,Người tham gia ẩn danh ngu thì nhận ngu đi bày đặt nữa. Mà đã bảo rồi ai bạn bè vs loại ngu k ra trường đc như m,
15941,Cảm ơn ad đã duyệt bài ạ,
15942,Mọi người ai biết cách thì nhắn vào cmt rồi mình ib ạ,
15943,Nếu muốn hướng dẫn khung đề thì đi hỏi giáo viên còn 1 tuần thi mà đòi hướng dẫn thì hướng dẫn kiểu gì đã có nền từ vựng ngữ pháp phát âm chưa mà kêu hướng dẫn 1 tuần. Nếu có nền rồi lên lấy đại 1 đề thi Ket làm cũng được cần gì bỏ tiền hướng dẫn. Nói mua đề thi nhảy dựng cãi. Nói chuyện câu trước đá câu sau vậy bạn.,
15944,Bạn liên hệ với  ￼ cố vẫn học tập  nha,
15945,[NAME] làm đơn sao vậy ạ. In ra rồi viết tay hết  hay điền sẵn hết in ra để ký tay thôi. [NAME] in hết vậy ạ.,
15946,"mình kh có, đừng ib mình",
15948,Ngày mấy mở lớp thi v b,
15949,khoá k19 đổ về sau thi chứng chỉ av ở ngoài hết á,
15950,tình yêu của tôi bị lạc,
15953,Bạn muốn quán cơm hay quán j,
15954,E cữ đóng tiên r học tiếp thôi,
15955,"Yên tâm đi bạn tui chưa đóng tiền vs giá hạn nè
Cũng đang sợ hết lễ  thứ 6 đi học  tui đóng 10 tr trc rồi hỏi thầy cô giá hạn đc ko , tại thấy thông báo gia hạn 8/9 mà",
15956,"[NAME], bài post này duyệt vào ngày hôm qua tuy nhiên chủ nhân của bình màu xanh đã liên hệ vào thứ hai rồi nhen ❤",
15958,Ẩn danh cái lộ liền:))))),
15960,fannnn cứng đou roiiii,
15961,Quá đã ờiiii dsy mại đỉnh,
15962,Có ai học rồi không chỉ đường đi lối bước cho mình theo với,
15963,"bro lấy cái sổ tay ở đâu v, chỉ tui với",
15964,ai cho e xin file  với ạ huhu e muốn ôn sớm còn môn khác ạ,
15965,bạn bên khoa nào nếu [NAME] thì mình pass cho,
15966,"[NAME] đang có ưu đãi lớn nè, ib nhanh tay nhận ngay ưu đãi học MOS nhé",
15967,[NAME] nhé học hết theo tín chỉ mới đc ra trg á,
15968,Chủ được miễn thi chứng chỉ tin học cơ bản với nâng cao thôi nha còn tin học 1 và tin học 2 vẫn phải học vì nó năm số lượng tín chỉ bắt buộc để ra trường á,
15969,"[NAME] cho e hỏi e có mos ( word,excel) thì có đc ko ạ hay phải đủ 3 ạ",
15970,Người tham gia ẩn danh 830 w với e thôi nha,
15972,"Các lớp cần gia sư gấp (gia sư nhận lớp ib zalo 0964800590)
1./ Toán 7. Địa chỉ: Gần trường ĐH Đồng Nai cơ sở 3, Bình Đa. Lịch học: tuần 3 buổi, thời gian có thể học vào sáng t2, t3, t4, t5, chiều cn và tối thứ 7. Học phí: 170k/1b/2 giờ. Nhận gia sư nữ.
2./ Toán 7, có hỗ trợ lý, hóa. Gần cây xăng 75, đường Đồng Khởi, Trảng Dài. Học phí: 170k/1b/2h. Lịch học: [NAME] 2 buổi, thời gian có thể học tối t3, sáng t7, tối t2 và tối t4. Nhận gia sư nam nữ.
3./ Cần 1 bạn gia sư dạy Toán + văn + anh lớp 9. Địa chỉ: Gần trường Bùi Thị Xuân. Lịch học: Tuần 3 buổi. Học phí: 180k/1b/ 90 phút.",
15973,"🔥 🔜𝗟𝗔𝗣𝗧𝗢𝗣 𝗚𝗜𝗔́ 𝗡𝗔̀𝗢 𝗖𝗨̃𝗡𝗚 𝗖𝗢́ 𝘁𝗮̣𝗶 FPTShop
🔜Các bạn [NAME] sinh - Sinh Viên đến mua Laptop
◌ Giảm thêm 3% cho Học sinh - sinh viên💕
◌ Giảm thêm 5% cho Tân sinh viên <=9☀️
◌ Giảm thêm 10% cho Tân sinh viên >9☀️
✨ 𝑇𝑎̣̆𝑛𝑔 𝑡ℎ𝑒̂𝑚 1 𝑛𝑎̆𝑚 𝑏𝑎̉𝑜 ℎ𝑎̀𝑛ℎ (𝑁𝑎̂𝑛𝑔 𝑡𝑜̂̉𝑛𝑔 𝑡ℎ𝑜̛̀𝑖 𝑔𝑖𝑎𝑛 𝑏𝑎̉𝑜 ℎ𝑎̀𝑛ℎ 𝑙𝑒̂𝑛 đ𝑒̂́𝑛 3 𝑛𝑎̆𝑚)❤️
✨ Đ𝑎̣̆𝑐 𝑞𝑢𝑦𝑒̂̀𝑛 1 đ𝑜̂̉𝑖 1
✨ 𝑇𝑟𝑎̉ 𝑡𝑟𝑢̛𝑜̛́𝑐 0Đ, 𝑙𝑎̃𝑖 𝑠𝑢𝑎̂́𝑡 0%
——————
💌Đến ngay FPT Shop 660 Đồng Khởi, KP4, [NAME], Đồng Nai( Ngã Tư Amata)
☎️alo em [NAME] : 0382073379
Maps: https://maps.app.goo.gl/h9fwr8NZoULmQg2L7?g_st=ipc",
15974,bạn tìm dc ng ở cùng chưa bạn?,
15975,Mình là nữ. [NAME] tìm đc ng ở cùng chưa,
15977,Bạn nào có nhu cầu cmt bên dưới c chủ động ntin nha,
15978,Mua ở thư viện nha bạn 20k,
15980,clb lumination sr e thiếu chữ a,
15981,"đợt 1 đã kết thúc r, bạn đợi đợt 2 nha, follow fanpge Lumination - CLB Sự kiện DNTU để cập nhật thông tin nè 🤭",
15982,"Có cần làm đơn chuyển đổi điểm gì không bạn, mình thi lại đợt tháng 2 hay 3 gì đó vẫn chưa thấy được cập nhật điểm",
15983,B đợi cập nhận điểm lên nha,
15984,[NAME] trg loz này nhớ ngày xưa nhận còn bị trừ phí chuyển 8k. [NAME] vl,
15985,"Khi nào bên trường duyệt thì họ mới gửi tiền nha, cứ chờ thoi chứ kh có thời gian nhất định. Giỏi 1tr2, xuất sắc 1tr5 nha",
15987,[NAME] [NAME] ib ạ chị☎️0862797714,
15988,[NAME] [NAME] ib ạ,
15990,[NAME] để mai làm con lô 🐧,
15991,🎉Xe VinFast ưu đãi tháng 10 lên đến 100tr lh 0862797714,
15993,Ib mình nhé. Mình cũng đang chơi. Tìm nhóm chơi chung giao lưu.,
15994,"Nghe bảo thể chất 3 fitness là tập gym, nghe bảo chill lắm ạ. Mấy anh chị vô xác nhận cho em với ạ😘",
15995,Muốn chill thì đừng học mấy môn ngoài trời. Học 123 ko sao chứ từ 456789 trở đi nắng điên,
15996,Mình còn phòng cho thuê ban nào cần liên he minh nhé -0966230809,
15997,mọi thứ giờ là kỷ niệm,
15998,[NAME] dạ. Mà tự nhiên mất tiu buồn ghê,
15999,Sáng nay em học tiết 123 ở 401 không thấy đâu ạ 🤨,
16000,Cô nàng nhà wê huhu chắc có thể rớt đâu hoặc ai giữ nhầm rồi. Cảm ơn em❤️,
16001,"Có nhu cầu làm quà tặng tốt nghiệp độc lạ ý nghĩa mà lưu giữ kỉ niệm lâu bền thì liên hệ Móm nha
Biên Hoà Đồng Nai luôn nè",
16003,[NAME] chia sẻ nè ae :))),
16004,Mình năm 4 chưa qua tc1 ne😭😭😭,
16005,Ko sao tc kỳ nào chắc mở,
16006,"Tuyển nhân viên đóng gói hàng – Việc làm - [NAME] việc:
– Đóng gói, sắp xếp hàng hóa theo quy trình
– Công việc nhẹ, có hướng dẫn
Thu nhập:
– Thử việc: 6.5 – 7.5 triệu/tháng
– Chính thức: 8.3 – 12 triệu/tháng (tùy năng lực)
– Nhận lương 2 lần/tháng
Thời gian: 7h30 – 17h30 (nghỉ chủ nhật)
Yêu cầu:
– Từ 2004 trở lên
– Sức khỏe tốt, chăm chỉ, có thể đi làm ngay
Liên hệ/Zalo: 0938 261 554 (chị [NAME])",
16007,cứ tầm sáng 7 8g là mở full đến cỡ chiều 4g mấy là còn mở cửa á cứ vô bth khỏi thẻ chừng nào mượn sách mới cần thẻ để quét thui á,
16009,"Thư viện mở cửa các ngày từ thứ 2 đến thứ 6 ( 8h00-20h00), Thứ 7 (8h00-16h30) và em sử dụng Thẻ sinh viên để checkin khi vào, khi đăng ký mượn tài liệu nhé em 🙂",
16010,Nay cựu sinh viên [NAME] về trường tuyển cộng tác viên à em!❤️,
16011,"Sinh Viên [NAME] Đồng Nai - DNTU dạ, em hỗ trợ các bạn sinh viên đam mê về ngành sale ô tô và cũng muốn cống hiến để các bạn sinh viên có thêm kiến thức mới và kinh nghiệm cho tương lai ạ",
16012,Lái thử xe điện VinFast nào cả nhà mình ơi,
16014,làm đơn r xuống 1 cửa nộp r chờ họ check đơn rồi quằn hồi mới mở lại á,
16015,"chào bạn, bạn là [NAME] hả",
16017,"Có làm quà tặng tốt nghiệp ý nghĩa, độc lạ, lưu giữ lại kỉ niệm lâu bền thì liên hệ mình nha
Mình ở Biên Hoà ạ",
16019,mình cho thuê máy ảnh nè 🥰,
16020,"TUYỂN [NAME] - KHU VỰC BIÊN HÒA - [NAME] thu nhập: 7 – 11 triệu/tháng
( Tăng ca: 40k/h + phụ cấp + hỗ trợ nhận lương tuần)
Công việc:
– Dán tem – đóng gói sản phẩm
– Việc nhẹ, phù hợp công nhân, mẹ bỉm sữa, nội trợ
Ca làm (chọn ca):
– Sáng: 7h30 – 11h30
– Chiều: 13h30 – 17h30
– Tối: 18h00 – 22h00 (ca tối nhận thời vụ – sinh viên, nội trợ rảnh buổi tối)
Yêu cầu:
– Từ 19 – 45 tuổi
– Không yêu cầu kinh nghiệm (được hướng dẫn)
Liên hệ/[NAME]: 0938 261 554 (Chị  [NAME])",
16022,Ng ta chỉ cho sim thoi phải mua gói cưới... Để họ lấy số lượng nên tóm lại là có,
16024,Đậu [NAME] cứu b kìa,
16025,"Thân gửi các em
[NAME] chào các em
Thầy thông báo về việc đăng ký theo kế hoạch học tập đợt đki [NAME] năm học 2025 - 2026 :
Hiện tại các em ngưng thao tác về việc đăng ký kế hoạch học tập trên phần mềm
Thầy sẽ tổ chức một cuộc họp sinh online để hướng dẫn và định hướng cho các bạn đăng ký theo khung chương trình của mình để tránh sai sót nhé
Trân trọng !",
16026,https://sv.dntu.edu.vn/.../huong-dan-nguoi-hoc-su-dung...,
16027,"Em và Các bạn nam,nữ đang theo ngành kỹ thuật,điện,tự động hóa,cơ khí,[NAME] có thể vào n.hóm thầy học hỏi tài liệu hoàn toàn free và phát triển trao đổi với các thế hệ đàn anh đang đi làm nhé.em sợt nhó.m trao đổi điện công nghiệp và tự động hóa là ra ak.",
16028,Bn này giúp nek bn [NAME] bn kêu việc nên làm thui bn ơi,
16029,Ai dư voucher thì cho e xin với ạ,
16030,Chắc bị lỗi á còn nếu lâu không có thì báo cho cvht,
16031,"Đã bị xoá tên khỏi lớp rồi mà, nghĩa là bạn vẫn phải đóng tiền vì đki môn đó, nhưng sẽ ko dc học và bị cấm thi á",
16032,Xinh quá. Phải tôi tôi bắt gọi bằng chồng tôi mới trả 😤,
16033,[NAME] đẹp quá đi lượm IPhone luôn,
16034,Clb xanh ngưng nhận thành viên rồi bạn phải đến kì 2 mới nhận lại,
16035,"👉 [NAME] DÀNH RIÊNG CHO SINH VIÊN [NAME] 2025!
✔️  Gói cước siêu tốt
✔️  Miễn phí trang bị thiết bị & lắp đặt tận nơi
✔️  Tốc độ cao, ổn định – phục vụ học online, chơi game, xem phim
📞 Hotline & zalo: 0333.789.380",
16037,[NAME] em dấu tên hả em,
16038,anh ưi em cũng cnktot nè nghe anh chia sẻ em thấy hơi thích trường hơn r á kkk,
16039,"Anti mạnh nhất em theo học cnktot trường DnTu là chính xác em nhé, vì anh ra trường rồi anh vẫn yêu quý tất cả thầy cô ở ngành Công Nghệ Kỹ Thuật Ô tô và thầy cô khoa khác, hôm nay anh cảm xúc ùa về chợt nhìn thấy những bức ảnh chụp cùng thầy [NAME], nhớ thầy nên đăng bài 🥹",
16040,"Có ai có nhu cầu làm quà tặng độc lạ mà ý nghĩa mà mang tính kỉ niệm lâu bền thì liên hệ quà tặng bên mình nha
Chiếc đèn chữ hoa khô theo yêu cầu đáp ứng quà tặng độc lạ ý nghĩa cho các bạn nè",
16041,[NAME] trước khi đi nhớ làm bài văn như vậy nhen,
16042,[NAME] chắc chắn rồi 😃,
16043,Trang trí nón bình thường. Trước lễ cũng có mấy bạn trang trí rùi,
16044,[NAME] dạ vậy cho e hỏi trang phục bắt buộc mặt đồ khoa hả c. E tính mặc đầm huhu,
16045,[NAME] thật ko bạn,
16046,"Có tìm quà tặng tốt nghiệp sang chảnh, độc lạ ý nghĩa thì liên hệ mình nha
Mình ở Biên Hoà luôn ạ",
16047,Cho mình hỏi ko tham gia lễ tốt nghiệp dc ko mn,
16048,"Vấn đề trang trí nón, giày, trang phục đi dự tốt nghiệp mình nên hỏi khoa vì lỡ có gì đáng tiếc xảy ra thì tiếc lắm.",
16049,Cần Makeup ib em nhen 2xx,
16050,Bạn nào cần chụp tốt nghiệp nhắn mình nha,
16051,Các bạn cần hoa tốt nghiệp nhắn mh nhé,
16053,[NAME] cho mình xin giá nhé bạn,
16054,Người tham gia ẩn danh 0963565384 ib zalo đi tui gửi ảnh máy cho r trao đổi giá,
16055,"Ưu đãi sắp hết ròi, các bạn ơi nhanh tay đăng ký học tiếng Hàn cùng Thầy [NAME] nàoooo",
16057,[NAME] còn k ạ,
16059,Trúc Vân anh này giả tạo quá b ơi,
16061,"Trường đang thời gian thay đổi, đổi mới toàn bộ, như mình cảm thấy ko hề tốt hơn mà lại thấy đi xuống",
16062,"Vô discord của DNTU chơi b oi
https://discord.gg/X5tZdXC3nQ",
16068,Cần sân tập nhắn c nhé 😝,
16074,[NAME] làm cho ngta kìa,
16075,Quán Dubai Coffee nè em,
16077,[NAME] ko xài đc thì teo xài,
16078,"Cơm gà đối diện nam á bank, đối diện xéo gs25 á bạn, siu no",
16079,"Quán cơm 79 á, tui ăn ở đó thấy sạch sẽ mà ngon nè",
16080,Cho mình hỏi là bh còn gia hạn đc nữa k,
16081,Sao đau bằng đóng hết r mà ko ghi nhận mình đã đóng nè 🥲,
16082,Lên bp 1 cửa hỏi cô trên đó á,
16083,tui ne🥲 uaa hqua thi xong tui cũng quên mất luônn,
16084,"[NAME] hôm nay bà có đi học không, để tui gặp tui trả bút nè.",
16085,Người tham gia ẩn danh b ib tui đi,
16087,[NAME] tìm bạn này à?,
16088,"[NAME] bạn nói gì dỡ, mình gái thẳng đoá nhoa ~ 😘😘",
16089,Quang Nguyễn 🎈lộ luôn đây,
16090,Ẩn thân chi thuật đố chị tìm ra e ! Chấm chấm chấm,
16091,Cộng đồng hóng hớt 😊hiện ra đi mà,
16092,Người tham gia ẩn danh chị ơi e bot chị chs hemmm,
16093,Cộng đồng hóng hớt nhắm mắt chơi lun ạaa,
16095,Thanh Binh thiệt không dị bà thơ ?Gái xinh hay ghẹo lắm 💔😞,
16096,[NAME] clb in 3D ☺️,
16098,Người tham gia ẩn danh 878 thiệt hong bà 😋😋,
16099,🤣 có á bn mà ẩn mình ở đâu hết rùi,
16100,Bà nói thiệt hả bà thơ,
16101,Người tham gia ẩn danh 916 thiệt nha bà 🎈nữ có thể không thấy nhưng 🎈nam ở trường không thể nào không thấy 😞,
16102,Tường [NAME] bóng bay á hả?,
16103,[NAME] ùa đại đại đi ☺️,
16104,[NAME] ủa kh phải bóng chuyền hả??,
16105,[NAME] tìm m kìa,
16106,"Vương Quốc Huy ngta thẳng như cột điện, 🎈 đâu mà 🎈",
16108,"Tố Sương gòi ai nhắc mà khai :))), tui 🎈kín còn hơn e là bùn tìm gái zui tìm trai. [NAME] iu gái giả gay",
16109,[NAME] lói thêm câu nữa là lộ clip :>>,
16110,[NAME] lạy mài đừng lôi tau vàoo :)),
16112,bài ktr trl đúng trên 50% kh á b,
16113,Cho e hỏi ngoài lề xíu là ngoài trg có chỗ nào gửi xe đc ko ạ tại e ch lm thẻ xe mà sợ lm lại quẹt ko đc ạ,
16115,Người tham gia ẩn danh 356 bạn nhanh tay quét mã vào gr đợi ngày casting nghen 🥰,
16117,Hoà Mai chị thương em 🤭,
16118,[NAME] 🤤,
16120,[NAME] em vô là chị thương em nhất trên đời luôn á,
16121,[NAME] [NAME] zai dep truyen thong mà tuyển chi 😡,
16122,[NAME] cho e một lý do đi,
16123,[NAME] uk z th em đi đâu thì đi đi,
16124,[NAME] e ch đi phỏng vấn ma lỡ e vào bên c thì s e còn ch vô gr,
16126,[NAME] hết cơ hội rồi 😏😏😏😏,
16127,[NAME] [NAME] bà ra chỗ khác chơi cho tui làm ăn,
16129,[NAME] ok trà my vô lau cho chị cái sàn phòng họp,
16132,Người tham gia ẩn danh 448 quét mã để vào gr đợi casting nha em,
16133,các bạn tranh thủ vào nghen,
16135,[NAME] rieng em là chị cho rớt nha,
16136,[NAME] 😭😭 g e lên kiếm chị luôn đâyyy,
16137,Vô đi tui mua kem cho ăn 😋,
16138,[NAME] [NAME] thiệt hơm😋😋,
16139,[NAME] tuyển người biết chơi lq 😜,
16140,các bạn [NAME] tgia thì nhắn cho page Lumination - CLB Sự kiện DNTU để đc hỗ trợ nha,
16142,Các bạn [NAME] tranh thủ apply nhé! Tgian sắp hết roài,
16143,mấy bạn nam vô CLB iii 😛,
16144,[NAME] [NAME] thíc hỏ thíc hỏ,
16145,[NAME] nhìu nữ quá mà chạ coá nam ☹️,
16146,[NAME] - CLB Sự kiện DNTU,
16149,Nghe quen quen nhễ Đinh Ngọc Quynh =)),
16150,Gia  Bảo bạn này nè Quang Nguyễn,
16151,DNTU GO VÔ FANPAGE CLB ĐỂ ĐK NÈ BÉ,
16152,Em liên hệ fanpage The Scorpion English club - DNTU nha bé oiiiii,
16156,lúc cần thì ko bật lúc bật lại ko cần,
16158,Bật z chứ zô có thấy mát đâu,
