id,content_anonymized,label
7109,"Trang Minh Thư y, điều dưỡng người ta. Y, điều dưỡng bạn mình cùi bắp",
7110,[NAME]  kệ tụi này nha. [NAME] đi đấm giừ,
7111,"Trang ây da ,ai có ny đâu mà pk cảm giác đó 🤣",
7112,[NAME]  đi học mà thấy đó sợ ghê,
7113,"Trang làm riết lớp học mà t tưởng nhà nghỉ ,ks hk á 🤣🤣",
7114,Minh Thư nay trường đầu tư ghê lắm. [NAME] quen,
7115,Trang khóa tụi mjk là con ghẻ mà,
7116,"[NAME] hỏi thử nó xem bí thuật gia truyền có thể truyền lại cho chú không, chứ mới vào năm học có mấy tháng mà th em khá quá",
7117,[NAME] ai như chú ra trường mẹ r mà dell xơi dc ai 🤣🤣,
7118,"Minh Thư mệ người ta thanh niên nghiêm túc, ai đi học chỉ lo xơi gái bao giờ 🥹",
7119,Phương Nhung mấy e di học mà gắt quá . chả bù cho ngọc ko iu ai 🤣🤣,
7120,[NAME] ngọc xạo l chứ làm gì có iu ai,
7121,Kh sao r bạn sẽ quen à 😂,
7122,Xin lỗi mọi người đấy là tg bạn em [NAME],
7123,[NAME] xin lỗi mọi người tôi đã học 2 ngành,
7124,"[NAME] nè chị, mốt thấy dậy thì lồng lộn lên :))",
7125,[NAME] hỏng dám lun á bè,
7126,Hà My [NAME] nè nay mới thấy :)))),
7127,Le [NAME] bao g mới co bo như ngta :((,
7128,[NAME] nào hết vô hình ngta í là có :))),
7129,Như Lê ước được như 2 bạn ý 😂😂,
7130,[NAME] má ước dc 1 lần,
7131,Như Lê chờ mãi ko thấy đâu,
7132,[NAME] cái la de nhau ra thoi do,
7134,[NAME] vô ăn cơm tó tiếp bạn ơi,
7136,[NAME] qua tây bạn thấy mấy chuyện này thường thôi 🤣,
7137,"Quỳnh Giao 1 tuần chắc lên trg đc 1 lần nên ko bít gì hết trơn á
Sắp tối cổ cmnr 🥲",
7138,Thiên Mai lên đây hit drama cho bổ phổi 🤣,
7139,[NAME] nhiều khi muốn lắm nhưng deadline ko cho phép 🙂,
7140,Thiên Mai tuổi này không thiếu gì chỉ thiếu ngủ 😴,
7143,Duong [NAME] đề nghị bạn lần sau k hun hít trong lớp nhé :))),
7144,[NAME] mà bạn thấy tui hun ai dậy để biết chứ nhiều quá kh nhớ nỗi 😾,
7145,[NAME] đúng là sãd boy dntu :))),
7146,[NAME] sad bõi bạn êy,
7147,Duy Nam tui lỡ thôi chứ đâu có ý gì đâu huhu 😿,
7149,Nhất Duy bạn dừng lại chuyện đó đc r đó 😓😓,
7150,[NAME] thôi thì lần sau ra cuối góc lớp cho m.n đỡ ngứa mắt vậy =)),
7151,Nhất Duy lên luôn bàn giảng viên đi bạn,
7152,[NAME] thôi mấy đứa [NAME] lại buồn nữa giờ,
7154,Khoi [NAME] khong biet gi het,
7155,[NAME] nữa nè,
7156,OaNh [NAME] viết biển cấm đi cho zừa lòng,
7158,[NAME]  khoa y đó,
7161,[NAME] bé này dở ha quen bồ hun lại cho bỏ ghét chứ chời,
7162,[NAME] cũng là khoa y đấy 🙃,
7163,Quốc Vũ mô phật trong lớp em chit ghi chép bài thôi. [NAME] tai thiện tai🤣,
7164,[NAME] Hải Nam hay trắc cơm choa sân bóng chuyền 🙃,
7165,"[NAME] khoa Y, năm 2?",
7166,Đa Thị Ái Mỹ em cũng năm nhất mà ló lạ lắm,
7167,Bớt đi nha Lê Minh Cường để ngta complant vậy :))),
7173,[NAME] lên tiếng chi lại bị biểu là ganh tị,
7174,[NAME] sao ko kêu bé bồ dở nách lên ngửi thử xem ổn ko 🤣🤣,
7176,[NAME] mạnh dạn lên chỉ thẳg motel cho ngta đi chứ đk bạn mình😅😅😂😂,
7178,"Nằm thì là nằm thẳng chứ nằm dài là sao
Vậy có nằm cong, nằm uốn lượn, nằm bo góc, hay nằm góc nhọn khum?
Rồi người ta làm gì kệ ngta đi tự nhiên soi mói rồi lên nói này nói kia, thấy ko đc thì biến chỗ khác chứ có bắt dán con mặt zô nhìn rồi lên Confession nói khùng nói điên, nghĩ thoáng lên sao mà tù tún vậy sao giống ở mấy thập kỷ trước dị.
[NAME] !!!",
7179,[NAME] ghiaa quá 🤣,
7180,[NAME] ghê quá zị bà,
7181,Ly Lương Hoang Nguyen [NAME],
7182,Thì thư viện có máy lạnh mát như nhà nghỉ mà. [NAME] mà mình đóng tiền mình có quyền. Bạn không thích thì bạn go out :)),
7183,Mấy bạn hãy đọc lại cái quy định khi vào thư viện đi có cấm mình làm những thứ đó không. Nếu mấy bạn không thích thì đi ra còn việc của mình có dừng lại việc đó hay không là do quản lý thư viện giải quyết 👌,
7184,"[NAME] hỏi thật vs cái nhận thức này mà mày lên được đại học hả, học làm gì tốn tiền cha mẹ thế, mình m đóng tiền hả, cái trường chứ ko phải cái nhà nghỉ biết ý thức công cộng là cái gì ko",
7185,[NAME] đọc quả reply hiểu luôn vấn đề nhận thức không cần tranh cãi kkk,
7186,"[NAME]  đóng tiền xong là vứt cái ý thức vs nhận thức đi à, sinh viên đại học mà nhận thức kém vậy",
7187,"[NAME]  đồng ý không cấm nhưng nó ảnh hưởng đến người khác, bị lên án chặt chẽ thì là ý thức kém chứ éo phải những người thành công luôn có lối đi riêng. Tiền của ông to quá thì trích 1 phần ra mua lại cuốn GDCD mà đọc, đồ trẻ 🐃",
7188,[NAME] là đóng tiền mà phải có ý thức nữa hả. Tui cứ tưởng mỗi năm phải đóng 250k để được lên đó nghỉ máy lạnh ôm bồ chứ. [NAME] quá từ ngày cái thư viện xây xong đến ngày ra trường vẫn chưa được lên thử nghiệm lần nào. Chứ không mấy ông lại bảo không có ý thức :)) mà ý thức thì có được giảm học phí không mấy ông,
7189,"[NAME] nếu chê học phí đắt có thể ở nhà tự học khỏi đến trường , ý thức  bạn như căng cọt vậy luôn , ra đường đưa cái chân ra cho xe nó cán cụt bớt đi , rồi về báo cha báo mẹ cho hết tiền đi.  Rồi vác cái xổ hộ nghèo vs cái chân cụt lên trường giảm học phi cho , đc nữa thì lao đầu vào ô tô cho nhanh , học phí miễn luôn , tha hồ học ko cần đóng tiền bạn nhé .",
7190,[NAME] đại ca lại đi cmt dạo ảo ma nữa đấy,
7191,[NAME] thư viện như nhà nghỉ là sai quá sai rồi bạn ơi. Suy nghĩ kỹ trước khi phát ngôn đi bạn trẻ.,
7192,[NAME] tiền mày to? Tiền mày nhiều quá? nói ý thức kém lại tự ái :))) sinh viên rồi suy nghĩ cái gì trưởng thành xíu đi?,
7193,"[NAME] đóng có tí tiền làm như mẹ thiên hạ , có tiền mà nhân cách với ý thức như bùi thì cũng vứt , trường học chứ có phải nhà mày hay cái nhà nghỉ đéo đâu mà thích làm j thì làm",
7194,"Thư viện mở cửa buổi trưa là để sinh viên vô nghỉ ngơi mà đâu phải chỉ có là chỗ không gian học tập, làm như bạn đóng tiền vô là cái thư viên của bạn muốn nói gì thì nói á tui cũng đóng mà thì tui sử dụng cho đáng chứ☺️",
7195,[NAME] m hay cãi quá z :)))),
7196,Trúc Đoàn 250k của tao á m 🤣,
7197,Thanh Danh tui đóng tiền mà hỏng thèm xài =)),
7198,[NAME] hay zợ anh,
7199,[NAME] kể chi tiết đoạn này để mình viết truyện ma được không ::v,
7200,[NAME] bớt hài lại đi ông cháu 🤣,
7201,chắc tại đóng 250 mà hong biết làm gì nên dô đó làm mình làm mẩy đồ đó =)),
7202,[NAME] để mình từ giờ cũng zô thư diện làm mình làm mẩy chứ đóng tiền mà chưa zô bao giờ 🥹,
7203,Học cả ngày không ai biết lên thư viện ngủ có tí cả trường hay :V,
7204,[NAME] Cựu sinh viên nói gì cũng đúng,
7205,[NAME] ủa mình chưa ra trường mà bạn nói gì dị kkk,
7206,"[NAME] thôi thôi ông im me mồm đi, ra cho các em nó học hành, tới lớp phá đánh lol đồ",
7207,[NAME] ủa tui yêu thầy mến bạn ng ae ác ghê,
7208,"Chiều tầm 4h hơn ngày thứ 7 , em có để quên cái áo màu nâu ở bụi cỏ gần máy bán nước tự động. vì áo có ý nghĩa với em cực nên ai có nhặt được thì cho em xin lại với ạ . em cảm ơn nhiều> ai tim thay lien he ad voi nhe",
7209,[NAME] - [NAME] áo hoddie hay áo j ạ,
7210,[NAME] mất áo rồi nè pà :((,
7211,[NAME] đen xỉuuuuuu,
7212,"Xin lỗi đc chưa =)), già r nên phải nằm cho bớt đau lưng mỏi gối tê tay bà con cô bác mua ngay tâm bình",
7213,Lâu lắm mới chạy lên trường vô thư viện ôn thi. Tầng dưới vắng thì các cô ngồi đông. Tầng trên ôi thôi. Con đứa con gái cười còn vang hơn tiếng chuông nhà thờ. Con trai ngồi thì toàn nhạc blackpink + double skill🥴,
7214,Vấn đề ngủ trưa có mấy bạn từ tiết 89 qua tiếng 10 11 đc nghỉ 1 tiếng thì mấy bạn vô đó chợp mặt cũng đc chứ làm dì gắt thế,
7215,"Đúng nha má =)) 10 bữa vô thư viện là 10 bữa như 1, ngủ thì t không nói tới đi, đằng này còn giỡn hớt như chốn không người í, có nói chuyện thì be bé miệng thôi chứ tr 🙂 có biết thư viện là chỗ để người ta học không vậy? Rất cần sự yên tĩnh nha mấy má",
7216,[NAME] chị du lịch này dữ quá 🙁,
7218,"Mình ủng hộ, vì trải nghiệm của mình ở đó ko dc thoải mái như vậy :"">",
7219,"[NAME] xưa vô ngủ thì chỉ đc ngủ chỗ học, sofa ngồi ngủ cũng la nha ba 🤧",
7220,"[NAME]  ai đc vô thư viện nằm dài, ôm ấp nhau đâu mà biết, 4 năm học vô chắc đc vài buổi 😂😂. [NAME] ra quán nằm chơi game",
7221,[NAME] trc t nằm dc 1 lần bị dí á 🤣,
7222,[NAME]  quay lại trường vào TV nằm cho biết cảm giác,
7223,[NAME] cho gối đùi thì quay lại :))),
7225,[NAME] chờ cái hẹn Biên Hoà lâu quá nha ông già,
7226,[NAME] giờ có tụ họp ở phú quốc thì bao phòng 🙂,
7227,"Xưa mình cũng muốn nằm lắm, 4 ca/ngày; học đúng chết đi sống lại. Mà sợ mấy thành phần “thanh niên gia đình văn hoá” như vầy nên đành phải gục đầu xuống bàn, thời gian đầu tê tay, mỏi cổ nhưng dần rồi cũng quen.",
7228,"[NAME] tap lỡ mồm chửi 1 số đứa trong này , nó có vác dao chém tao ko bro",
7229,[NAME] cơ bản thì m nói đúng mà 😅,
7230,"[NAME] Hưng Mai Tiến Dũng Lê Quốc Sĩ Đinh Hoàng Gia Bảo Đoàn Việt Tiến mốt lên thư viện ko có ngủ nha. Phải thức quây tiktok, ngủ t báo công an",
7231,[NAME] t lên lắp lego 😢,
7232,[NAME] này ok,
7234,[NAME] ngủ mẹ biết mẹ buồn đó,
7235,[NAME] mẹ k biết ạ,
7236,[NAME]  mẹ buồn thật,
7237,[NAME] mẹ zui khi con có đc giấc ngủ trưa để học típ đó,
7238,[NAME] con cẹc t ngủ 😞,
7239,[NAME] t báo CA,
7240,[NAME] cc t ngủ chứ t có ngủ đâuuuu,
7241,[NAME] lắp lego :))),
7242,trước đi học cô giáo dạy trường học là ngôi nhà thứ 2. nhưng mà nhà thứ 2 thôi chứ không phải nhà nghỉ đâu nha,
7243,Duong [NAME] ngta học mệt nằm nghỉ xíu thôi mà khó quá😂,
7244,Đình Chí thanh niên cay cú nó vậy á kkk,
7245,[NAME] Thinh chẳng khác nào nói mày 😂😂,
7246,Đình Chí đúng rồi Á kkk ghét mấy đứa có ny 😾😾,
7247,[NAME] thế mà bữa t thấy chỡ con nào đi nhà nghỉ😂,
7248,[NAME] nữa đó báo nữa đó 😿,
7249,Duong Van Thinh t nghi m là cái đứa ôm ny trên thư viện để tụi nhỏ nói😂,
7250,Đình Chí thôi m ơi t về Long Khánh ghi đề rồi m ơi,
7251,[NAME] à thế t báo CA😂,
7252,Để chị nằm thanh lịch khoanh chân cho em nha 😙,
7253,[NAME] dữ z ông zà,
7254,Đóng tiền 4 năm mà chả bao h vào thư viện ^^,
7255,"[NAME] vừa học vừa là sấp mặt, thời gian đâu mà ngồi thư viện",
7256,[NAME] đó là tại bác k chịu vào r bác nói này nói nọ 😁😁,
7257,[NAME] toàn ra hasagi ko. [NAME] dau mà vào kkkk,
7258,[NAME] đúng...đúng...đúng 😂,
7259,❌Nếu mệt mỏi quá thì ghé quán mình cf nhé ạ. Bao ngon bao xịn xò❌😜,
7260,[NAME] không mở buổi trưa m đi pr z bà,
7261,Được trải nghiệm là oke r e . A đóng phí 4 năm mà hk biết mùi thư viện đây 🥴 . Chắc trong đó máy lạnh mát lắm e ha. 😌,
7262,Quốc Huy sai nha dc năm 1 vô thư viện tìm tài liệu mà ko có nha 🤣🤣🤣 năm 2 sửa năm 3 dịch năm 4 thực tập tiền vẫn đóng đủ nha 🤣🤣,
7263,"Khó tính quá dị bạn, học mệt ngủ xíu mà căng thẳng quá 🤣",
7264,[NAME] cái gì cũng vừa vừa thôi làm quá nó ố dề,
7265,"[NAME] đụg cái là bị  phốt , sợ hãi 🤣",
7266,"[NAME] đi đâu cx thấy cơm
Ăn nhiều quá chai rồi 😆😆😆",
7267,[NAME] tội ghê,
7268,Lưu Thị Hồng Ngọc  ủa gì z,
7269,[NAME] dạ em xl 🥲,
7270,Lưu Thị Hồng Ngọc md gê kkk,
7271,Sơ hở xíu là thư viện có phốt :v,
7272,[NAME] :(((( e mới dừa nhắm 2 con mắt lại là bị dựng đầu dậy không ngờ là năm nay thư diện dễ vậy,
7273,[NAME] e ngủ banh càng chàng hảng chê hê đúng ko bé :)),
7274,[NAME]  gì chời   nằm duyên dáng nết na đàng quàng :))),
7275,[NAME] đóng mấy kì thư viện rồi mà chưa được nằm lần nào 😂🤣,
7276,Thiên Kim vô nằm cho biết với ngta 🤣,
7277,[NAME] mai xách xe lên ngủ giấc r về 🤣😂,
7278,Chắc  bé nào năm1 bức xúc quá r😂,
7279,Đào Thị Châm ai cũng có lần đầu bạn ơi =))),
7280,"Rất ồn nữa, thư viện là nơi cần phải đi nhẹ nói khẽ",
7281,"[NAME] thíc đi bành bạch, giãy đành đạch cơ",
7282,"Giường nhà em còn dư 1 chỗ , chị em nào qua ngủ ké cùng cũng được :))",
7283,[NAME] lỏ này tối ngày,
7284,thay mặt [NAME] rất xin lỗi do 2 bạn này mãi nghiên cứu số học nên không ngủ nghĩ lên đã xãy ra hiện tượng này,
7285,Việt Vũ mai dẫn ny zo thự viện ôm ngủ,
7286,[NAME] có đâu mà dẫn,
7288,Học 3 năm vào tv đc 1 lần đầu năm nhất 🥺🥺,
7289,Học năm 4 chắc vô thư viện dc 3 lần nên hong biết gì het71,
7290,Nằm ngủ tí làm gì căng 🥺,
7291,[NAME] Công Minh Bảo Vy 2 năm mấy chưa biết mùi thư viện là gì mặc dù đóng tiền đều đều 🥲,
7292,[NAME] làm wuen zới đìu đó đi,
7293,"Rõ khổ, khó thì cũng nói dễ cũng nói😪😌",
7294,[NAME] sang tận năm 2 mà vô thư viện chưa tới 10 lần 😅,
7295,Vào thư viện ngủ đi đã lắm 😂,
7296,[NAME] ảo vô nghỉ trưa cx bị nói,
7298,Nhớ hồi đó nằm ra ghế ngủ chưa kịp vô giấc là cô gọi dậy rồi (nhưng ngủ ngồi thì oke=)))),
7299,😞 bảo sao mấy đứa bạn hay rủ vào thư viện,
7300,[NAME] biết z dắt m dô thư viện cho m ngắm đôi trai gái ui,
7301,[NAME] hoi lạnh trong lòng là đủ gòi,
7303,[NAME] tốn 250k năm cuối còn chưa biết thư viện nó ntn,
7304,[NAME] rủ vô thư viện hoài nhe,
7305,Ly Lương t rủ nguyên lớp thôi có nhiu đâu,
7306,[NAME]  lâu r ko vô mà nhìu drama thế nhỉ,
7307,[NAME] nghỉ trưa tí đã bị phốt rồi 🥲,
7308,[NAME] ngủ ngồi đi ai mượn ngủ nằm:)),
7309,[NAME] chắc xuống đất ngủ cho dừa lòng nhau,
7310,Minh Thiện vào thư viện ngủ bao giờ chưa,
7311,"[NAME] ai gảnh cha về nhà ngủ cho khỏe
Nhà gần mà có 300m",
7312,[NAME] thế nhà có máy lạnh vs sofa êm ko,
7316,Tấn Quỳnh kkkk tuổi trẻ giờ mạnh bạo quá,
7317,Đình Chí hối hận nha chê thiệc nha 😡😡,
7318,[NAME] chê gì nữa cũng out rồi😂,
7319,Ko đc như thế nên ghen là đúng :))),
7320,Vu [NAME]  lan sau la di ve giong b,
7321,Duy Trần mac gi m tag baniu t qài zz,
7322,Ly Ly Nguyễn Thị bạn nào iu mày,
7323,Duy Trần kh iu t cha le iu m shaoo =)),
7324,[NAME] Thị đi chỗ khác chơic,
7325,[NAME] Thị  hên xui:)))),
7326,[NAME] Thị chac ban ban me^ minh rui:)),
7327,Vu [NAME] ke ban minh iii ban chac bi khu’m roi =)),
7329,[NAME] Thị mài pín t tag bạn chứ t có tag m đou mà m xuất hiện r đuổi teo,
7330,[NAME] Thị thui ca nha cung` zuii ne,
7331,Duy [NAME] m mắc dại qá roi t phải trửi =)) ban t m thi’t tag lag tag sao,
7332,Hải Yến Nguyễn Thị Thu Trang năm nay các em sướng quá 🥲,
7333,Trang Huỳnh ngủ cũng k cho nữa à 🤣,
7335,Tuan [NAME] nằm ngủ trên sofa bị nói luôn r kìaaa,
7336,[NAME] hôm trc ko bt ai nằm dài ở ghế ấy,
7337,[NAME] tôi ko nằm dài nha,
7338,[NAME] xin lỗi ngta đi báo con,
7339,[NAME] [NAME]  xin lỗi,
7340,Tài Nguyễn m làm gì tế nhị để người ta mắng vốn vậy.,
7341,Lại [NAME] t đóng 250k còn chưa vào thư viện bao giờ,
7342,Tài NguyễnTài Nguyễn im mồm,
7343,Lại Quang Thái chó phốc,
7344,Hiếu Thảo Nguyễn Thị  nhột quá m😢,
7345,"[NAME] cx chịu thôi, hc cả ngày mà có chỗ nào nghỉ ngơi dc đâu, kiếm cái hóc ngủ ko chứ dám nằm giữa thanh thiên bạch nhật ha",
7346,[NAME] Thị đúng là tình yêu của tôi. Nói chí lý lắm,
7347,[NAME] bạn tôi đửng ngủ,
7348,[NAME] [NAME] ai biết chi mô,
7349,[NAME] m vô bớt khùng điên lại nha ko bị la kìa,
7350,Trang Nhung ủa gì vậy bà 🤧🤧,
7351,"Đã từng khó chịu về vấn đề này. [NAME] đang ngồi học ngon lành, nhóm kia vô nằm ườn ra, đưa chân và mông hướng về phía tui. Đã vậy còn còn mùi hôi chân nữa. Quá trời tinh tế luôn 🙂",
7352,Quá là õmg với đôi nam nữ. :)),
7353,OaNh [NAME] làm riet nhiều cái mệch wa’,
7354,Trung Hiếu tuổi trẻ chưa trải,
7355,bữa có ngồi chơi rồi nói là thư viện kiểu j cũng lên cfs mà,
7356,"k thể tránh khỏi, mốt thêm vụ chạy sập thư viện cho coi",
7357,clm mấy bé xinh xinh chạy uỳnh uỳnh,
7360,[NAME] Minh m viết cfs này đúng khum,
7361,[NAME] ụa... Tui tưởng bạn chứ,
7362,Minh Minh ẹc tớ lại tưởng cậu viết cơ,
7363,Phương Linh bạn đừng có mà điêu😏,
7365,"[NAME] thế là bạn viết cfs, mà bạn nói k. Thế suy ra là bạn điêu🫣",
7366,[NAME] thôi xin người,
7368,[NAME] nhưng mình vô nằm bị nhắc là có thật. Còn ngta thì k bị🫠,
7369,[NAME] tại mặt m trúa hề quá mà,
7370,[NAME] tiện tì nhà ngươi 😀,
7371,[NAME] đọc cmt :)),
7372,[NAME] Thinh vô thư viện k bạn :))),
7373,Duy Nam lời bộc bạch của thanh niên cay cú,
7374,[NAME] sợ quá sợ quá nào đi ngủ banh chân cho đỡ sợ =)),
7375,Gia Bảo t lạy m 🙂  t vô thư viện éo bao h như vậy,
7376,[NAME] em vô toàn chs game vs ngủ ;-;,
7377,[NAME] m lên có gác chân kh để ngta nói z,
7378,[NAME] má có đâu ngồi sắp bằng nhưng mà có mang vớ đàng hoàng🥲 khổ thiệc chứ,
7379,[NAME]🥲 cúi cùng cx phốt dù tình cảm r nè,
7380,"Hồng Gấm mình cũng từng ngủ 1 lần trong thư viện, nghe bị phốt mà nhột ghê",
7381,Bảo Xuyên mày chứ ai nữa,
7382,[NAME] 😞đéo nha,
7383,[NAME] đang nói ai dị ta :))),
7384,[NAME] ủa là saoo🥲 🤦🏻‍♀️,
7385,[NAME] còn ai khác ngoài nó nữa chị    [NAME],
7387,Ngocthao [NAME] quay lại chốn xưa,
7388,[NAME] đừng có ôm con ngta trong đó nữa,
7389,Anh ngồi ở quầy lễ tân thư viện ngày 19/2 ơi anh cho em infor,
7390,Ai cũng đóng tiền hết bạn ạ !,
7391,Luan [NAME] thử thách mày vô đó mày ngủ hết năm cuối rồi ra trường cho đã cái nư đi !!,
7392,[NAME].Mai chòi chòi,
7393,ý kiến sai hay đúng trường cũng làm ngơ thôi kkk,
7395,[NAME] em ôm sao ngta thấy ngta ý kiến kìa kkk,
7397,Duy Trần lần sau rút kinh nghiệm vào nhà vs ôm nha e kkk,
7398,"Viết Vũ lỡ r anh , tiết kiệm chút cũng nên Kkk",
7399,[NAME] ko có nằm dài ra ngủ nha,
7400,[NAME] lon má mịt quá,
7404,[NAME] 🥲🥲,
7408,Huy [NAME] m nằm nữa đi con,
7409,[NAME] m ôm ai v bị nói kìa,
7410,[NAME] có nên cay đúng hong,
7411,"Khởi đầu cho những câu chuyện tiếp theo của ngành ô tô :))
#Pug",
7412,[NAME] - [NAME] mong đừng sóng gió hay bão tố gì nữa cả,
7413,[NAME] cho xin info mấy anh đẹp troai vs,
7414,[NAME] - [NAME] chúng tôi muốn được yên ổn,
7415,[NAME] - [NAME] thôi để chún tôi iên,
7416,"Công nghệ ô tô đó yêu đi rồi phốt ha, ở đó say nắng vs chả say đồ mắc mệt à 😑😑
( hình ảnh nói lên tất cả )",
7417,[NAME] lên đây báo ah ku,
7418,[NAME] nói mất quan điểm anh ơi em ô tô :((,
7419,[NAME] oto thân thiện gần gũi tốt bụng lắm haha,
7420,[NAME] tưởng đi tìm em hông kkk,
7421,Thanh Hải em tới luôn chứ đâu đợi đi tìm anh kk,
7422,[NAME] tới luôn đừng để phốt nha e kakak,
7423,[NAME] cs phải thăng trầm chứ a kk,
7424,[NAME] chúc em thành công kkk,
7425,"[NAME] xe tui dang hỏng dưới nhà xe á, bạn xuống sửa giúp tui cáii 😥",
7426,[NAME] ưu tiên nữ b oie kk,
7427,[NAME] tui yêu bạn qá đi 😲,
7428,Thư Anh Lê Nhã Dung Hoàng Ngọc Dung oto dạo này sao á 🤣,
7429,Lưu Thị Hồng Ngọc chết gòi nay phốt mai khen🤣,
7430,[NAME] mai thấy có phốt tiếp 🥲,
7431,Lưu Thị Hồng Ngọc kịch bản để nổi tiếng,
7432,[NAME]  bạn có tốt hem,
7433,Công Tính yeah rất tốt,
7434,[NAME] chắc tốt hem,
7435,[NAME] tốt quá trời ha,
7436,Sao mà học 3 năm trời k thấy ai đăng cfs say nắng mìnk nhỉiii,
7437,[NAME] tại bạn xui :)),
7438,[NAME] - [NAME] sao add biết chọn cmt mà rep quá z:))),
7439,[NAME]  đang lúc online thì bạn comment :)),
7440,[NAME] - [NAME] cũng có nhiều cmt khác đc cmt ngay lúc đó mà add,
7441,[NAME]  nhưng rep cmt bạn đc k :)),
7442,"[NAME] - Confession vơnnn, được:))",
7443,[NAME] say nắng m thì ngta mua [NAME] uống r. K có đăng cfs đâu :))),
7444,[NAME] thằng matday:)),
7445,Trai kinh tế - quản trị ế ẩm luôn😪,
7446,[NAME] ga lăng như người ta đj rồi có bồ 🙂,
7447,[NAME] độc thân vui vẻ ko âu lo,
7448,[NAME] có mình m hay s ắ,
7449,mk cũng mê mấy anh công nghệ lắm đặc biệt là [NAME] 😂 Kiều My,
7450,Ngọcc Ánhh mình cũng mê trai công nghệ lắm cụ thể là Tiêu Nại 🤣🤣,
7451,"Anh này điện mạnh thật, rờ cái xe nổ liền",
7452,[NAME] [NAME] lại say nắnng nữa mấy b ei 🤣,
7453,[NAME] đúng là tuổi trẻ mà 🤣🤣,
7456,Dạo này xoay quanh oto nhìu trời,
7457,[NAME] đổi ngành qua oto liền để có thêm fame,
7458,Hổng chừng mốt ra clip ngắn nghành ô tô dntu bây h,
7459,Như Như em ngành ô tô,
7460,[NAME] kệ e,
7461,Như Như sao cứ đâm đầu đời phốt,
7463,Sao thấy chê ae ô tô nhiều v tui chỉ yêu xe với em thôi,
