id,content_anonymized,label
9485,[NAME] gặp sang  nó cho đi bộ rồi đền dép 15k nhan,
9486,Mai mốt chị em đc ai tán tỉnh rủ đi chơi thì tốt nhất là đi bộ nhé.,
9487,Vỏ xe 300k - còn dư 100k tôi mua luôn cái nhân cách của bạn,
9488,Ctrai h tính toán v ư? Hóng info 😢,
9489,"Cũng có dụ đi mòn vỏ xe khi cho ny ak,Kẻ muốn mòn lại k được",
9490,Cái này là không đk phang bức quá chuyển đối tượng và đòi chi phí thiệt hại đây mà 🙃,
9491,[NAME] Nguyễn mạnh dạn dự đoán Trường 😌😌😌,
9492,Sao k hỏi là tối ngủ có mặc váy k :)),
9493,Cập nhật hình noel trường đi mấy chế,
9494,đề nghị ad đăng bài có nội dung mang tính đóng góp chứ k phải chia rẽ nha Ad.kakaa,
9495,[NAME] view mới:)),
9496,Sừng k tự nhien mà có mà nó dịch chuyển từ mùa này sang mùa khác mà th,
9497,[NAME] ở trường ko có mùa noel nào ra đứng ngoài cây thông,
9499,Nhớ thương cây thôngg 😆😆😆,
9500,Ở nhà ngủ nghỉ khỏe...lo chi sớm,
9501,"""Các cô [NAME] đáng yêu"" 🙂",
9502,Dự là đứa đăng bài này sẽ mọc sừng trước 😂,
9503,Cây thông đang đc set up ở công viên mới xây rồi ad,
9504,Năm nay khấn vái nhà nghĩ hết phòng.,
9505,Cây thông dưới công viên hình như làm xong rồi thì phải,
9506,[NAME] năm nay lại một mình 🙂,
9507,"Này thì em phải đi học thêm, làm thêm, họp nhóm, ...bla bla.... kaka =)))))",
9509,? sắp tới noel rồi à . tưởng noel sau tết,
9510,Rồi lại có dịp tự sướng kk,
9511,3 4 năm rồi ad vẫn ko mở cmt ảnh 🙁 haizzz,
9513,"Chấp gì mấy đứa: ""[NAME] làm lãi"" hả e gái!",
9514,Khi nào thay đổi snghi alo mình mở hàng cho đắt khách lắm 🤣,
9515,Em nhận đi khách kiếm tiền mua đồ tết giá sinh viên chị em nào cần liên hệ ạ 😌,
9516,ông [NAME] à con trai là vậy sao !!??,
9517,Rồi đi xét nghiệm sao r chị ơi cho mn biết kết quả với sau này có gặp còn né 😎,
9518,Vẫn là những thằng con trai thích trái cây 🙂 thôi e về với ốc vít và tường bê tông nhà e đây 🙂,
9519,Má cfs toàn than người yêu này nọ =))) Ước gì cũng có người để lên đây than quá =)))),
9520,[NAME] đọc truyện hài đêm khuya nào Huy,
9521,"Yêu trai đẹp thích lăng nhăng thì chịu thôi, quan trọng phải ntn thằng ny nó mới tìm con kia đáp ứng, đây quen bạn gái 3 năm và chưa làm gì có lỗi, quan trọng mỗi khi có suy nghĩ ngoại tình là lại thấy có lỗi nên lại thôi.",
9522,"Hãy yêu loli các em ạ, sau này nó sẽ to dần thôi 😌😌😌",
9523,"Cả 1 câu chuyện chả có gì hấp dẫn cho đến khi cụm từ quyền lực ""đi xét nghiệm sida "" xuất hiện",
9524,Đâu phải trai ai cũng v đâu nà :))),
9525,Lâu lâu có bài cắm sừng đọc sướng thật mong ad hay đăng những bài ntn 🤣🤣,
9526,Khó hiểu! Chả biết trách ai luôn =)),
9527,Câu chuyện rất cảm động đúng không [NAME],
9529,"Cái này là yêu k bền vững đã trao cho nhau r
Sai quá sai",
9530,[NAME] xét nghiệm :)),
9531,"Định cmt làm quen nhưng đọc tới ""đi xét nghiệm máu"" thôi bỏ đi 🤣",
9532,Rồi lấy cái lý do xàm c*t ra để ctay mới nể mai mua cho cái váy màu hồng cánh sen cho mặc,
9533,"Đặc biệt loại mồm bô bô táp lời giảng viên, xem chỗ đông ng như nhà nó đếch xem ai ra gì, nói chuyện vô duyên mà tưởng m hài hước🙂, tưởng học giỏi show trí tuệ mà ngu như con bò. [NAME]. Nguyễn Thị Kim Thủy. M biết ai mà.",
9534,Tú Đinh status của chú phải hơm... Thấy chữ OST...,
9535,"Trai Kinh Tế sẽ dùng cả cuộc đời để thương bạn ( với điều kiện : hợp tính , cảm thông , thuộc bảng cửu chương , trời mưa biết chạy vào nhà trú , không mang dép trái ... ) 😂😂😂
Chúng tôi đang chờ bạn xuất hiện hihi",
9536,"Nếu được, cho hẳn một đôi dép cộng thêm sự nhiệt tình nhất có thể 🙂 nhất là mấy bạn ăn thừa của ng khác mà cứ nghĩ nó sinh ra là auto thuộc về mình Nguyễn An Thư 🤣🤣",
9539,Đúng r. Có người tôi thương 4 năm rồi chưa hết ❤,
9541,Có bạn nào khoá 2018-2022 ngành quản trị kinh doanh ở đây cho mình hỏi tí 😊😊,
9549,Từ lâu anh chỉ xem chúng ta như 2 chị em.,
9551,Yêu với chả dương . Lo học còn giúp nước nhà sánh vai cùng các cường quốc năm châu 😒😒,
9553,"Sao bạn ko thử ib cho mình, mình là trai oto nè hihi",
9554,Chắc tại tay bạn có vấn đề nên bạn trai đó nắm 1 lần rồi sợ luôn :))),
9556,Cậu chuyện khá là li kì,
9557,[NAME] m chắc luôn. Chỉ thích mối quan hệ mập mờ.,
9558,"Đã bị chặn rồi mà còn hỏi nữa :)))) vã vừa thôi thớt. Chỉ lo tương lai ko tiền ko sự nghiệp, chứ lo gì trần thế thiếu nam nhân đâu",
9559,Chắc ngta cầm tay để đo độ nhảy của tym.. thấy tym k nhảy về lại k biết nói sao nên đi chặn (🙂 thôii  yêu đương gì nữa bạn êiii,
9560,"Yêu đương nó vừa thôi. Bớt xem mấy cái phim tình cảm ảo tưởng đi, ko lại đến lúc chia tay lại vơ đũa cả nắm kêu đàn ông thế này đàn ông thế nọ. Vớ vẩn...",
9561,Người ta chặn bạn trong khi bạn chẳng làm gì thì rõ ràng là người ta không tôn trọng bạn rồi . Chuyện tình cảm mà 1 trong 2 người không tôn trọng người còn lại thì mọi chuyện chẳng đi đến đâu đâu bạn,
9562,"Ý nó bỏ qua đoạn nói chuyện đi
Về phòng nó đi là nó k chặn rồi 🙄🙄",
9563,Bạn cho mình hỏi trai khoa nào được không? 😂,
9564,Cái kết có sẵn câu tl,
9565,"[NAME] chặn rồi mà thích gì nữa bạn ơi bỏ đi, mình trước giờ chưa chặn ai nè",
9566,"À, tại em gay gắt quá, chắc thằng đó cũng mới lần đầu kua gái nên tưởng em từ chối nên tự ái. Ngày xưa cũng tán 3-4 cô cùng lúc, sau cuối cùng chọn ra 1 cô quen tới giờ và sắp cưới . 😑",
9567,Đây là mqh chị em nha,
9568,Cầu cho [NAME] phải anh hứa phiêng bản lỗi kkkkk,
9569,"Lạnh quá, làm vài ly thôi các đồng râm ơi",
9570,Tính không ngủ nhưng thấy ad đăng tus nên đi ngủ luôn 🤧,
9571,Xin ké tips chóng ngủ trong lớp truyết,
9572,30 rương mới có true damage yaxua cay chưa ngủ được 🙂,
9574,"Ngủ đi mđ ơi, mai còn học từ tiết 1 đến 12 nữa mđ ơi :)))))",
9575,":((( lạnh quá, thèm lẩu quá huhu",
9576,mai thi mà giờ không biết nên ôn gì trước :v,
9577,Em lại nhớ a Tường nữa rồi😭😭,
9578,Sao chưa ngủ nữa có phải đang suy nghĩ về tường,
9579,Nhớ crush không ngủ được :)),
9580,nhà nhiều việc quá nên không ngủ được 😂,
9581,Đang cầu mai mưa to để lấy lý do cúp học :((,
9582,Nhớ ny không ngủ được...,
9583,nhớ ny quá k ngủ dc :)),
9584,đắn đo mai có nên đi học không,
9585,Có ai lạnh hog. Làm vài ly cho dễ ngủ nhề 😆😆😆,
9586,Chiều ngủ nhiều quá :)),
9587,[NAME] 11.11 shoppe sale hàng v trường mình có sale người yêu ???,
9588,không biết Tường dạo này ổn không ...,
9589,[NAME] tức á. Tại t học chung với mấy thằng hay nói leo. Nhiều khi đi học tới nghe thầy cô giảng bài mà nó tranh cả phần của giảng viên. [NAME] học quá sao kh lên giảng bài giúp giảng viên luôn nhỉ???,
9590,Lạnh quá lm cần ng ngồi chung lm vài ly,
9591,đang suy nghĩ tường là ai =)),
9592,[NAME] là trai hay gái v nhỉ 🙂 😃,
9593,"Không có nỗi một ai để nói chuyện, chán",
9594,Đói quá không ngủ được,
9595,Nhớ ny quá 😔 ý mình còn chưa có crush 🤣,
9597,Ai bắp xào cá viên chiên không ^^,
9598,Giờ này có cái lẩu làm vài lon thì hêt xảy 😢😩,
9599,Quên chốt câu cuối và hứa là đừng như [NAME] nhé,
9600,Phụng Kim Ngọc My Dieu Nguyen Phạm Nga mưa gió nhà đắp chăn ngủ cho ấm vãi cả cv ngắm nai 🤣🤣,
9601,[NAME] [NAME] cà khịa một chút thì vui :))),
9603,nắm tay thôi đừng làm gi hết nhaa các bạn iu,
9604,mưa mà ra công viên ngồi cho về sốt hết 2 đứa hay gì 🙂,
9605,Trời vừa mưa nhẹ và lạnh hai người ngồi trong công viên trường không một bóng người😂😂😂,
9606,Chỉ dc nắm tay thôi đừng nắm bất kì thứ j nhé,
9607,Tầm này người yêu còn không có lấy gì mà nắm :)),
9608,Có nhiều thứ khác để ngắm mà sao lại phải ngắm nai chứ :v,
9609,[NAME] nghe chuyện của [NAME] chưa???,
9610,Trời mưa thế này nó dắc nhau vô nhà nghỉ hết rồi còn éo ai mà ngắm nai,
9611,"trời này nhậu thì còn gì bằng [NAME], gái gú chi cho khổ e...kakaa",
9612,"[NAME] hứa chỉ ôm thôi, nhưng sau đó hình như ko còn sau đó nữa 🥺🥺🥺😌",
9613,Lúc trc trường mà có công viên sớm hơn thì giờ đâu có cô đơn ntn,
9615,Sáng ngồi 5 tiếng mệt lắm rồi :((,
9616,"Làm éo gì có ngiu, đang bận đi kiếm tiền đây...nhà bao việc 🙂",
9617,Không có ny nắm đỡ tay nai 🙂,
9618,[NAME] thì lạnh. Người yêu thì k có. Ôm gối ngủ đây nè ad,
9619,"Vào trường đã bao nhiêu mùa xuân xanh rồi, vẫn chưa biết mùi người yêu là gì? Huống chi nắm tay với ngồi trong công viên 😌",
9620,Nay thi ngắm cô giám thị là quá đủ rồi :))),
9621,Làm ly cà phê nóng hết bài lun ad,
9622,Trời này không lạnh bằng lòng của mấy bạn [NAME] đâu ad ( có em nữa ) . [NAME] story,
9623,biết đâu là tường thứ 2 🤣🤣🤣,
9624,[NAME] dẫn bạn gái về tối nay thưởng nóng 1tr ok,
9625,Ước j  Coá ny nằm ôm cho đỡ lạnh thì tốt biết mấy 🙂. A hứa a ko j đâu a thề ✋,
9626,Trời lạnh ròi ra ngoài cv ngồi nữa thì ăn lol hả,
9628,"Tầng 2 phòng 206 nhé
Em đợi 😘",
9629,Ad nghiệp quá nha 😂😂😂,
9632,Nắm tay sương sương thôi nhen 😆😆,
9633,Nai vào chuồng rồi... chả nhẽ hẹn nhau vào chuồng nai.🥴,
9637,[NAME],
9639,Tường nổi tiếng quá rồi haha,
9640,"Của "" Trường "" hay của ""Tường"" ?? Nhìn mà tức",
9641,[NAME] về phòng trùm chăn sướng vờ cờ lờ =^^,
9644,"Trời mưa thế này mà có thịt nai nhúng mẻ hay xào lăn, lai rai li rượu cùng người mình yêu, say xong xoạc cái thì ấm áp biết bao",
9645,Muốn có người yêu để nắm,
9646,Lạnh đến teo cái cần tăng dân số rồi thì ờ nhà đắp chăn ngủ cho nó nhức nách. Ai lại rảnh đi nắm tay ny ra công viên ngăm nai thì chắc bạn cũng phải sốt đến 40 độ thì mới chịu đk cái lạnh nhỉ,
9647,Hôm nay bạn em có đánh rới chiếc lắc tay vàng có ai nhặt được cho em xin lại có hậu tạ ạ. :(((((,
9649,Nằm nhà chùm mền và bắn pubg 🙄🙄🙄🙄,
9650,Nắm tay => ôm eo => sờ mó......  Bla bla bla,
9651,sao ko đốt cháy giai đoạn đi đang lạnh mà 😈,
9652,[NAME] đi bộ giữa đường có ngày cũng bị tui húc 🤣,
9653,Cho e xin infor bạn nữ quần jean vs,
9654,Tường [NAME] đây là vy sáng nay đi thú nhún nè,
9655,Trung Hiếu sao giống của m chụp dậy?,
9656,[NAME] ủa t nhớ m năm 2 rồi mà ??,
9657,"Vân [NAME] tác hại cua nghỉ học nhiều, và đây la lúc đi học lại",
9658,Mỹ [NAME] m lạc đâu đây ?,
9659,ngại lắm luôn có dám bắt chuyện với ai đâu 😢,
9660,[NAME] ngôi trường năm ấy chúng ta cùng học bây giờ đã nuôi thêm Nai.,
9661,Thiện Mon năm nhất mới vô trường 😂😂😂,
9662,Sớm như này dính lịch thi thì toang à ad,
9663,"Quê e hố nai 2 , không biết trường có hỗ trợ vé xe không ạ",
9664,"có ai qua sài gòn hay về sg ko, góp xăng đi chung với ạ 🙂",
9665,Tiếc cho môi Chelsea năm ni chẳng được trường tặng vé miễn phí,
9666,Em cũng cần vé về quê mà quê em gần quá trường có hỗ trợ không nhỉ quê em ở Hố nai 3. Trang bom . Đồng nai,
9667,Quê em ở phường tân hiệp thì trường có trợ giá ko ạ 😞,
9668,[NAME] ở Trị An có được hổ trợ k ạ 😞,
9669,Xe ghế ngồi hay nằm ad ơi,
9670,Cho e xin vé nha nhà trường :)),
9671,Tiện đây tìm đồng hương Thái Bình . Có ai ko v 😗,
9672,"Mấy [NAME] quê em xa lắm ở trảng dài... có lấy vé được
Chắc nó nghĩ mình hài hước lắm",
9675,"e về, cho e gửi xe được k ạ, hí",
9676,"Quê em ở kp5 trảng dài , bao h em lấy vé được ạ 😑",
9677,Năm nay truong hô trợ xe năm hay ghế ngồi như mọi năm v ad,
9678,[NAME] 4/11 đi học rồi lên dki với tôi nha bà,
9680,Vé máy bay có đc k thầy 🤣,
9681,[NAME] có về quê ăn tết ko m 😊,
9682,[NAME] đi thôi đừng ngạiii,
9683,[NAME] về quê em đà lạt :)))))),
9684,Huy Thông bữa a ns caia này đó hở,
9687,[NAME] về quê thôi,
9688,[NAME] Trần đăng kí k,
9692,"bài học nhé nhỏ, [NAME] cũng tựng bị mất như vậy ngay ở nhà xe GV nhé....hahaaa. ở đâu cũng vậy hết, luôn luôn có vài hạt sạn nhé e. đen thôi, đỏ quên đi. chúc e may mắn lần sau",
9693,Tiên PO nhân vật bị mất nón cho ý kiến nào,
9694,[NAME] nhé ! T chỉ lựa nón sơn mới chộm thôi ! Có cc nè kém sang -.-,
9695,Bạn mình Như Phạm nảy có đi Auguri có lấy nhầm của bạn mong bạn cho bạn mình địa chỉ liên lạc để trả lại 🤣 Ngọc Hà nhỉ,
9696,[NAME] may quá 2 nón của mình vẫn nguyên vẹn sau bao lần 🥴,
9697,Nói chung là bế tắc. Mà bế tắc thì phải nhậu Quyền Đặng n,
9698,Rio Việt haha còn hên chán. [NAME] lấy nón trả lại cho cái nón khác :))),
9699,"Để ráng vài năm nữa , sẽ có tủ đựng áo mưa, mũ bảo hiểm.....",
9700,Thay mặt th bạn tui [NAME] xin lỗi bạn vì nó có lỡ cua tay lấy cái mũ của bạn,
9701,[NAME] nghĩ mà thấy tức thằng nào chôm nón mình :)) 🤔,
9702,[NAME] thì ra về trước zô trường trộm mũ kiếm thêm à k ngờ,
9703,"Em chưa nghe câu: tăng xin, giảm mua và tích cực cầm nhầm ah",
9704,[NAME] Anh đầu e có chấy lại đội mũ kín nên hơi hôi mong là hong ai để ý đến cái mũ ghẻ của e 🙂,
9705,Vì dntu có trộm nên em quyết nghỉ học ?,
9706,Có cái nón cũng lấy làm gì taaaaaa bán được nhiêu ???,
9707,"[NAME] tui thấy bà hay treo mũ, nay cẩn thận vẫn hơn",
9708,xin lỗi do thằng [NAME] bn e cần mũ để đi về,
9709,[NAME]      Đi xe ôtô từ sau không được cắp mũ bảo hiểm nữa nha,
9710,Ủa cái nón bữa mày đội là nón ăn cắp hả [NAME],
9711,Mặc dù nón bảo hiểm k đáng vài đồng nhưng k có nó lại mất vài trăm đồng 🤣,
9712,"Hôm nay ai tên hải....
Thì kệ hải nhé",
9713,ơ mình vẫn còn dùm chym để đi World Cup (WC),
9714,rồi rốt cuộc là mất 500  rồi mạng nhện còn k ?,
9715,: )) mốt có đi nhớ hỏi kĩ dô nhen Nhi Phương,
9716,[NAME] cho ý kiến phát . . .,
9717,Mặt hàng này còn không ?,
9718,Có nên xin số điện thoại cọn bạn bác đó  k Tuấn Nhàn :v,
9719,thanh niên k lo học hành bày đặt đú.... đú đi rồi ân hận cả đời nha,
